,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,top_labels,mid_labels,bot_labels
11,2.0301,0.78,3.874,1.137,4,2.498,96.75,-0.0073,0.0118,0.065,-0.0635,0,32,0.0208,153,74.375,2.9941,0.5331,3.874,2.017,1.857,3,3.089,-0.0147,0.0166,0.065,-0.0635,28,0.0219,1.7802,0.1616,2.045,1.51,4,1.9818,-0.0042,0.0078,0.0265,-0.0435,7,0.0115,1.3161,0.1151,1.507,1.137,0,0.0,-0.0031,0.0012,-0.0005,-0.006,0,0.0,1,1,1
12,2.0263,0.7625,3.864,1.135,1,1.901,133.0,-0.0074,0.0096,0.054,-0.054,0,26,0.0206,148,59.1538,2.9671,0.5295,3.864,2.057,1.807,1,3.824,-0.0146,0.0127,0.054,-0.054,26,0.0199,1.7864,0.1308,2.006,1.538,3,1.934,-0.0041,0.0056,0.012,-0.0255,4,0.0108,1.3253,0.1134,1.532,1.135,0,0.0,-0.0033,0.0014,-0.0005,-0.008,0,0.0,1,1,1
13,2.0252,0.763,3.857,1.142,3,3.1193,56.6667,-0.0073,0.0111,0.037,-0.0715,27,22,0.0226,122,58.7273,2.9713,0.5201,3.857,2.12,1.737,2,3.7175,-0.0138,0.0152,0.037,-0.0715,22,0.023,1.7779,0.1363,2.106,1.541,4,1.9052,-0.0048,0.0084,0.0135,-0.0645,5,0.0178,1.3263,0.1131,1.538,1.142,0,0.0,-0.0033,0.0015,-0.0005,-0.008,0,0.0,1,1,1
14,2.0333,0.812,4.06,1.139,2,1.862,138.0,-0.0071,0.0142,0.098,-0.055,3,37,0.0222,164,70.3514,3.03,0.6023,4.06,2.177,1.883,2,4.027,-0.0129,0.0218,0.098,-0.055,31,0.0225,1.7529,0.1342,2.128,1.515,5,1.8506,-0.0053,0.0088,0.017,-0.0445,11,0.0157,1.317,0.11,1.511,1.139,0,0.0,-0.0031,0.0014,0.0,-0.0075,0,0.0,1,1,1
15,2.0135,0.7849,3.978,1.144,0,0.0,0.0,-0.0073,0.0127,0.0365,-0.075,24,43,0.0224,176,75.8372,2.98,0.568,3.978,2.172,1.806,1,3.978,-0.0135,0.0185,0.0365,-0.075,33,0.0237,1.7478,0.1364,2.145,1.525,4,1.802,-0.0053,0.0088,0.0215,-0.036,11,0.0165,1.3128,0.1074,1.521,1.144,1,1.301,-0.0032,0.0016,0.0005,-0.008,0,0.0,1,1,1
16,1.9827,0.764,4.015,1.149,4,2.3285,124.0,-0.0072,0.0152,0.0875,-0.088,21,32,0.0219,153,78.0625,2.9203,0.5629,4.015,2.172,1.843,1,4.015,-0.0133,0.0225,0.0875,-0.088,25,0.0248,1.7228,0.1329,2.104,1.501,5,1.808,-0.0053,0.0113,0.0165,-0.0535,9,0.0137,1.3049,0.1026,1.498,1.149,0,0.0,-0.0029,0.0015,-0.0005,-0.0085,0,0.0,1,1,1
17,1.9563,0.7297,3.791,1.139,1,3.791,11.0,-0.0069,0.0112,0.045,-0.0625,18,27,0.024,169,55.037,2.8547,0.5182,3.791,2.088,1.703,1,3.791,-0.0129,0.0148,0.045,-0.0625,25,0.0238,1.7167,0.1401,2.086,1.474,5,1.8108,-0.0051,0.01,0.02,-0.0605,6,0.0233,1.2974,0.1022,1.474,1.139,0,0.0,-0.0028,0.0016,0.001,-0.0065,0,0.0,1,1,1
18,1.949,0.7087,3.636,1.134,1,1.814,141.0,-0.0068,0.0089,0.0155,-0.0625,15,25,0.0172,170,74.2,2.8271,0.4732,3.636,2.076,1.56,1,3.636,-0.0126,0.011,0.0155,-0.0625,20,0.0152,1.7256,0.1494,2.048,1.463,3,1.8497,-0.005,0.0076,0.0155,-0.04,6,0.0216,1.2942,0.1045,1.461,1.134,4,1.4158,-0.0027,0.0024,0.0045,-0.013,0,0.0,1,1,1
19,1.9043,0.6623,3.446,1.12,2,1.959,133.0,-0.0064,0.0085,0.061,-0.0525,157,21,0.0221,191,71.4762,2.7277,0.4073,3.446,2.019,1.427,1,2.148,-0.0119,0.0091,0.012,-0.0525,23,0.0176,1.7117,0.1644,2.002,1.441,3,1.8377,-0.0048,0.0092,0.061,-0.0375,5,0.0239,1.2735,0.0995,1.437,1.12,2,1.344,-0.0027,0.0016,0.002,-0.007,0,0.0,1,1,1
20,1.886,0.6556,3.361,1.109,2,2.764,57.0,-0.0063,0.0094,0.049,-0.055,63,23,0.0213,171,70.6087,2.698,0.412,3.361,1.983,1.378,2,2.764,-0.0116,0.0128,0.049,-0.055,23,0.0198,1.6987,0.1601,1.971,1.437,3,1.864,-0.0045,0.0074,0.024,-0.042,3,0.0257,1.2613,0.0964,1.433,1.109,0,0.0,-0.0027,0.0016,0.0,-0.009,0,0.0,1,1,1
21,1.8782,0.6519,3.543,1.123,1,2.045,119.0,-0.0067,0.0075,0.0165,-0.0535,2,21,0.0177,166,70.0476,2.6767,0.4381,3.543,2.045,1.498,1,3.159,-0.0124,0.0094,0.009,-0.0535,22,0.018,1.6944,0.1582,2.066,1.446,1,1.744,-0.0051,0.005,0.0165,-0.034,3,0.0203,1.2635,0.0936,1.444,1.123,0,0.0,-0.0027,0.0013,0.001,-0.0065,0,0.0,1,1,1
22,1.888,0.6495,3.388,1.12,2,2.5295,87.5,-0.0059,0.0085,0.058,-0.05,1,14,0.0149,187,90.0714,2.6893,0.4196,3.388,2.043,1.345,3,3.313,-0.01,0.0128,0.058,-0.05,17,0.0152,1.7004,0.1615,2.042,1.463,2,1.7005,-0.0048,0.005,0.0155,-0.0225,7,0.0135,1.2742,0.0981,1.461,1.12,0,0.0,-0.0029,0.0012,-0.0005,-0.0065,0,0.0,1,1,1
23,1.8915,0.642,3.534,1.148,0,0.0,0.0,-0.0067,0.0072,0.009,-0.053,8,9,0.0184,78,41.0,2.6816,0.4168,3.534,2.057,1.477,1,3.212,-0.0124,0.0094,0.0045,-0.053,15,0.019,1.7092,0.1624,2.046,1.46,1,1.688,-0.0049,0.0034,0.009,-0.017,2,0.011,1.2838,0.0971,1.458,1.148,0,0.0,-0.0026,0.0015,0.0,-0.008,0,0.0,1,1,1
24,1.9212,0.6615,3.683,1.142,0,0.0,0.0,-0.0072,0.0083,0.0105,-0.086,0,11,0.0132,210,64.0909,2.7277,0.4429,3.683,2.114,1.569,1,3.055,-0.0135,0.0118,0.0105,-0.086,13,0.0167,1.7406,0.1778,2.104,1.474,0,0.0,-0.0053,0.0025,0.0015,-0.013,2,0.0078,1.2951,0.0999,1.469,1.142,0,0.0,-0.0028,0.0012,-0.0005,-0.006,0,0.0,1,1,1
25,1.9118,0.6505,3.667,1.145,0,0.0,0.0,-0.0071,0.0101,0.0245,-0.1135,3,13,0.025,146,71.9231,2.7062,0.4251,3.667,2.114,1.553,0,0.0,-0.0132,0.0152,0.0245,-0.1135,12,0.0242,1.7361,0.1863,2.109,1.474,2,1.5565,-0.0053,0.0041,0.008,-0.028,6,0.0081,1.293,0.0951,1.47,1.145,0,0.0,-0.0027,0.001,-0.0005,-0.005,0,0.0,1,1,1
26,1.9064,0.6441,3.461,1.146,1,3.461,4.0,-0.0061,0.0072,0.037,-0.0365,3,20,0.0132,121,66.35,2.699,0.4026,3.461,2.107,1.354,1,3.461,-0.0103,0.0104,0.037,-0.0365,18,0.0143,1.7296,0.1864,2.105,1.466,0,0.0,-0.0053,0.0041,0.0075,-0.022,2,0.0023,1.2905,0.0938,1.463,1.146,0,0.0,-0.0027,0.0011,0.0,-0.0055,0,0.0,1,1,1
27,1.9152,0.6528,3.526,1.139,0,0.0,0.0,-0.0066,0.0075,0.0365,-0.048,6,22,0.02,209,71.5,2.7177,0.4109,3.526,2.135,1.391,0,0.0,-0.0116,0.0102,0.0365,-0.048,27,0.0172,1.7362,0.1907,2.126,1.459,2,1.718,-0.0056,0.0047,0.006,-0.025,10,0.0124,1.2916,0.0901,1.454,1.139,0,0.0,-0.0027,0.001,0.0,-0.0045,0,0.0,1,1,1
28,1.9162,0.6576,3.698,1.153,1,2.964,35.0,-0.0072,0.009,0.03,-0.084,0,19,0.0197,217,66.3158,2.7212,0.4268,3.698,2.113,1.585,1,2.964,-0.0136,0.0124,0.03,-0.084,16,0.0203,1.7379,0.19,2.112,1.453,1,1.574,-0.0055,0.0045,0.0075,-0.03,6,0.0142,1.2896,0.081,1.449,1.153,0,0.0,-0.0025,0.001,0.0,-0.0045,0,0.0,1,1,1
29,1.9116,0.6468,3.399,1.157,0,0.0,0.0,-0.0058,0.007,0.0385,-0.0365,8,15,0.0132,145,67.0,2.7097,0.3971,3.399,2.112,1.287,1,3.399,-0.0095,0.0105,0.0385,-0.0365,15,0.0139,1.7349,0.1935,2.109,1.446,0,0.0,-0.0056,0.0032,-0.001,-0.0185,4,0.0116,1.2902,0.076,1.442,1.157,0,0.0,-0.0024,0.0012,0.0,-0.0065,0,0.0,1,1,1
30,1.926,0.6568,3.371,1.181,1,3.371,13.0,-0.0058,0.0076,0.0415,-0.0295,6,13,0.015,156,101.9231,2.7363,0.4017,3.371,2.128,1.243,1,3.371,-0.0094,0.01,0.0415,-0.026,11,0.0138,1.7515,0.1868,2.123,1.465,2,1.549,-0.0055,0.0066,0.033,-0.0295,5,0.0142,1.2902,0.0822,1.461,1.181,0,0.0,-0.0023,0.0014,0.001,-0.0085,0,0.0,1,1,1
31,1.9311,0.6569,3.299,1.176,1,3.192,9.0,-0.0057,0.0067,0.0315,-0.0315,18,15,0.0169,260,63.9333,2.7466,0.3799,3.299,2.122,1.177,5,3.1624,-0.0094,0.01,0.0315,-0.0315,17,0.0169,1.7528,0.1948,2.123,1.482,0,0.0,-0.0053,0.0025,0.0015,-0.0145,0,0.0,1.2938,0.0957,1.492,1.176,1,1.467,-0.0026,0.0026,0.004,-0.014,4,0.0098,1,1,1
32,2.0004,0.7264,3.997,1.151,1,3.379,24.0,-0.0068,0.0188,0.1055,-0.26,11,22,0.0328,140,51.1818,2.897,0.4543,3.997,2.196,1.801,1,3.379,-0.0116,0.0315,0.1055,-0.26,23,0.0322,1.7936,0.2044,2.191,1.478,1,1.728,-0.006,0.003,0.001,-0.016,3,0.0063,1.3108,0.1128,1.479,1.151,2,1.453,-0.0027,0.0045,0.011,-0.0285,0,0.0,1,1,1
33,2.0449,0.7474,3.794,1.146,1,3.794,17.0,-0.0064,0.0129,0.0595,-0.1385,18,19,0.0266,305,88.3158,2.9757,0.4374,3.794,2.243,1.551,2,3.621,-0.0099,0.0197,0.0595,-0.1385,17,0.026,1.8315,0.2134,2.244,1.499,0,0.0,-0.0062,0.0042,0.007,-0.0205,6,0.0097,1.3275,0.1122,1.495,1.146,2,1.4025,-0.0029,0.0081,0.0155,-0.0675,2,0.0415,1,1,1
34,2.0389,0.7348,3.756,1.163,2,2.382,160.0,-0.0063,0.0141,0.1135,-0.1535,19,21,0.0326,313,89.9048,2.9579,0.4056,3.756,2.261,1.495,2,3.418,-0.0098,0.0225,0.1135,-0.1535,19,0.0326,1.8359,0.2143,2.255,1.501,0,0.0,-0.0063,0.0038,0.005,-0.02,6,0.0067,1.3229,0.1037,1.496,1.163,3,1.2917,-0.0028,0.0071,0.0185,-0.053,3,0.0272,1,1,1
35,2.002,0.7054,3.8,1.146,3,2.18,200.3333,-0.0053,0.017,0.121,-0.1385,15,30,0.0262,319,105.6,2.8831,0.3948,3.8,2.206,1.594,1,3.8,-0.007,0.0273,0.121,-0.1385,23,0.0313,1.8048,0.2072,2.202,1.484,0,0.0,-0.006,0.0034,0.002,-0.016,11,0.006,1.318,0.1036,1.478,1.146,2,1.37,-0.0028,0.01,0.045,-0.066,3,0.043,1,1,1
36,2.0039,0.7234,4.063,1.138,2,2.676,155.0,-0.0058,0.0266,0.2845,-0.1931,11,28,0.0369,324,95.6429,2.9019,0.4388,4.063,2.204,1.859,1,4.063,-0.0085,0.0442,0.2845,-0.1931,25,0.035,1.7961,0.2039,2.186,1.482,0,0.0,-0.006,0.003,0.001,-0.014,7,0.0071,1.3137,0.1002,1.479,1.138,2,1.3625,-0.0029,0.0117,0.0735,-0.0625,3,0.0545,1,1,1
37,1.9612,0.7015,3.52,1.126,3,3.1647,28.3333,-0.0063,0.0163,0.079,-0.1675,29,28,0.0305,305,94.5714,2.835,0.4105,3.52,2.137,1.383,4,3.2222,-0.0104,0.0258,0.079,-0.1675,24,0.0315,1.765,0.1946,2.127,1.46,0,0.0,-0.0056,0.003,0.001,-0.0145,12,0.0072,1.2836,0.0926,1.456,1.126,1,1.264,-0.0028,0.0096,0.0615,-0.0518,2,0.0566,1,1,1
38,1.9234,0.6849,3.399,1.115,1,3.249,60.0,-0.0059,0.0162,0.081,-0.134,61,26,0.0302,167,75.9231,2.7749,0.4107,3.399,2.096,1.303,5,3.2348,-0.0096,0.0273,0.081,-0.134,22,0.0354,1.7311,0.1843,2.091,1.437,0,0.0,-0.0055,0.0031,0.0055,-0.0135,10,0.0079,1.2642,0.0887,1.434,1.115,0,0.0,-0.0027,0.0024,0.0,-0.0165,0,0.0,1,1,1
39,1.9006,0.6616,3.724,1.106,2,2.2815,98.5,-0.0069,0.0148,0.0565,-0.1575,3,24,0.0241,340,89.9583,2.7118,0.4233,3.724,2.077,1.647,2,2.745,-0.0127,0.0228,0.0565,-0.1575,24,0.0213,1.7263,0.1803,2.075,1.435,1,1.894,-0.0054,0.0037,0.004,-0.019,3,0.0115,1.2639,0.087,1.432,1.106,1,1.231,-0.0027,0.0084,0.044,-0.0529,3,0.0376,1,1,1
40,1.8996,0.66,3.708,1.166,4,2.1915,179.0,-0.007,0.018,0.0945,-0.172,2,19,0.0357,330,73.3158,2.7003,0.4514,3.708,2.074,1.634,2,3.079,-0.0135,0.0252,0.0945,-0.172,19,0.0284,1.726,0.179,2.067,1.437,0,0.0,-0.0053,0.0025,0.001,-0.0115,3,0.0073,1.2725,0.0797,1.432,1.166,2,1.304,-0.0023,0.0161,0.0885,-0.1012,2,0.0949,1,1,1
41,1.9023,0.6525,3.762,1.167,0,0.0,0.0,-0.0065,0.0189,0.067,-0.2305,7,23,0.0267,239,105.2174,2.6981,0.4379,3.762,2.069,1.693,1,3.207,-0.0129,0.0306,0.06,-0.2305,18,0.0314,1.7263,0.1791,2.066,1.445,0,0.0,-0.0052,0.0034,0.005,-0.0165,5,0.0057,1.2825,0.0712,1.433,1.167,1,1.167,-0.0013,0.0076,0.067,-0.009,3,0.0247,1,1,1
42,1.8673,0.6167,3.196,1.137,0,0.0,0.0,-0.0052,0.0079,0.064,-0.0535,7,15,0.0171,142,63.3333,2.6269,0.3575,3.196,2.056,1.14,1,3.196,-0.0081,0.0127,0.064,-0.0535,17,0.0208,1.7202,0.1756,2.051,1.458,0,0.0,-0.005,0.0027,0.004,-0.013,4,0.0053,1.2549,0.0929,1.449,1.137,0,0.0,-0.0026,0.0016,0.0,-0.0105,0,0.0,1,1,1
43,1.8742,0.6157,3.159,1.113,1,3.048,8.0,-0.0056,0.0077,0.022,-0.063,28,18,0.0171,73,70.5,2.6318,0.3566,3.159,2.075,1.084,3,2.92,-0.0087,0.0121,0.022,-0.063,17,0.0194,1.729,0.1739,2.063,1.452,0,0.0,-0.0051,0.0029,0.001,-0.013,8,0.0033,1.2619,0.0989,1.453,1.113,0,0.0,-0.0028,0.0015,0.0005,-0.009,0,0.0,1,1,1
44,1.8809,0.6149,3.264,1.111,1,3.264,12.0,-0.0055,0.0096,0.047,-0.064,13,15,0.0224,177,82.7333,2.6392,0.3475,3.264,2.083,1.181,3,2.9487,-0.0083,0.0157,0.047,-0.064,13,0.0253,1.737,0.1731,2.079,1.463,0,0.0,-0.0051,0.0036,0.003,-0.0225,8,0.0098,1.2663,0.1005,1.463,1.111,0,0.0,-0.0029,0.0014,0.0005,-0.009,1,0.009,1,1,1
45,1.8797,0.6084,3.159,1.114,1,3.007,7.0,-0.0058,0.007,0.0275,-0.051,0,26,0.0125,276,107.3846,2.6304,0.3362,3.159,2.087,1.072,3,3.0293,-0.0092,0.0108,0.0275,-0.051,21,0.0142,1.7396,0.1769,2.083,1.463,0,0.0,-0.0052,0.0028,0.002,-0.012,6,0.0063,1.2692,0.1016,1.457,1.114,0,0.0,-0.0029,0.0017,0.0005,-0.009,4,0.0046,1,1,1
46,1.8564,0.5906,3.064,1.114,1,3.003,16.0,-0.0051,0.0079,0.033,-0.072,31,15,0.0153,200,83.9333,2.5839,0.3317,3.064,2.05,1.014,4,2.8977,-0.0074,0.0128,0.033,-0.072,14,0.0156,1.7207,0.1689,2.046,1.458,0,0.0,-0.0049,0.003,0.001,-0.0135,8,0.0081,1.2646,0.0993,1.452,1.114,0,0.0,-0.0028,0.0014,0.0,-0.009,0,0.0,1,1,1
47,1.8513,0.5893,3.157,1.113,0,0.0,0.0,-0.0057,0.0085,0.0625,-0.0485,9,16,0.018,152,80.875,2.5765,0.3378,3.157,2.049,1.108,5,2.8928,-0.0095,0.0135,0.0625,-0.0485,13,0.0209,1.7135,0.1672,2.036,1.458,0,0.0,-0.0049,0.0026,0.001,-0.0125,5,0.007,1.2638,0.0992,1.451,1.113,0,0.0,-0.0029,0.0015,0.001,-0.0075,1,0.001,1,1,1
48,1.8508,0.5943,3.213,1.112,1,2.974,3.0,-0.0054,0.0121,0.111,-0.06,11,19,0.0263,192,55.8421,2.5802,0.355,3.213,2.033,1.18,4,3.0617,-0.0086,0.0202,0.111,-0.06,22,0.0238,1.7074,0.1663,2.027,1.452,0,0.0,-0.0048,0.0029,0.0025,-0.0135,3,0.0095,1.2648,0.1,1.446,1.112,0,0.0,-0.0028,0.0013,0.001,-0.008,0,0.0,1,1,1
49,1.8544,0.5845,3.083,1.106,3,2.6673,52.0,-0.0055,0.0115,0.046,-0.074,2,21,0.0207,97,58.5714,2.5927,0.2645,3.083,2.047,1.036,6,2.6943,-0.0087,0.0192,0.046,-0.074,23,0.021,1.707,0.1704,2.041,1.444,0,0.0,-0.005,0.0027,0.0015,-0.012,2,0.0003,1.2635,0.0998,1.442,1.106,0,0.0,-0.0028,0.0012,0.0,-0.0065,0,0.0,1,1,1
50,1.8716,0.609,3.541,1.112,2,2.728,34.5,-0.0052,0.041,0.391,-0.327,66,17,0.079,149,71.0588,2.6243,0.3459,3.541,2.075,1.466,4,3.0035,-0.0075,0.0709,0.391,-0.327,17,0.0795,1.7214,0.1762,2.065,1.455,0,0.0,-0.0051,0.0022,-0.001,-0.011,3,0.0083,1.2691,0.0994,1.452,1.112,0,0.0,-0.0029,0.0013,0.001,-0.007,2,0.004,1,1,1
51,1.8909,0.5813,3.086,1.117,2,2.725,55.5,-0.0045,0.0217,0.1595,-0.1856,79,14,0.0382,79,46.9286,2.6126,0.2523,3.086,2.242,0.844,5,2.7984,-0.0041,0.0372,0.1595,-0.1856,13,0.0411,1.7746,0.198,2.22,1.482,0,0.0,-0.0063,0.004,0.0005,-0.0265,2,0.007,1.2855,0.1005,1.473,1.117,0,0.0,-0.003,0.0017,0.0005,-0.0075,0,0.0,1,1,1
52,1.8925,0.5805,2.854,1.129,5,2.6662,54.6,-0.0047,0.011,0.0365,-0.0825,106,20,0.0222,132,87.85,2.6291,0.1809,2.854,2.159,0.695,8,2.6948,-0.0053,0.0185,0.0365,-0.0825,20,0.023,1.7662,0.1935,2.17,1.474,0,0.0,-0.0058,0.0039,0.0005,-0.029,5,0.0109,1.2822,0.0992,1.471,1.129,0,0.0,-0.0028,0.0019,0.0025,-0.007,2,0.0045,1,1,1
53,1.8511,0.5397,2.695,1.124,4,2.487,74.0,-0.0043,0.0115,0.083,-0.079,96,16,0.0301,125,70.125,2.5338,0.1486,2.695,2.1122,0.5828,11,2.5561,-0.0047,0.0195,0.083,-0.079,20,0.0248,1.7428,0.1862,2.1071,1.466,0,0.0,-0.0054,0.0031,0.0,-0.018,4,0.0071,1.2768,0.0973,1.462,1.124,0,0.0,-0.0028,0.0016,0.0005,-0.0065,0,0.0,1,1,1
54,1.852,0.5401,2.731,1.125,4,2.564,52.75,-0.0042,0.0114,0.052,-0.106,94,23,0.0213,143,82.7826,2.5311,0.1641,2.731,2.151,0.58,9,2.5914,-0.0041,0.0191,0.052,-0.106,19,0.0236,1.747,0.1931,2.147,1.465,0,0.0,-0.0057,0.0039,0.0025,-0.0195,7,0.0081,1.278,0.097,1.46,1.125,0,0.0,-0.0028,0.0017,0.001,-0.007,1,0.007,1,1,1
55,1.836,0.5192,2.718,1.125,2,2.4265,60.0,-0.0045,0.0073,0.041,-0.0455,36,17,0.0194,136,88.8824,2.4822,0.1671,2.718,2.113,0.605,5,2.5112,-0.0052,0.0114,0.041,-0.0455,14,0.0198,1.7468,0.1888,2.102,1.462,1,1.826,-0.0054,0.0045,0.015,-0.022,7,0.0139,1.2791,0.0977,1.459,1.125,0,0.0,-0.0028,0.0018,0.001,-0.0095,0,0.0,1,1,1
56,1.8291,0.5138,2.767,1.13,3,2.484,64.3333,-0.0045,0.0079,0.023,-0.0635,3,23,0.0161,219,91.2174,2.4696,0.166,2.767,2.105,0.662,8,2.5331,-0.0052,0.0128,0.023,-0.0635,16,0.0195,1.7399,0.1815,2.111,1.461,0,0.0,-0.0054,0.0041,0.0075,-0.0205,14,0.0077,1.2778,0.0968,1.458,1.13,0,0.0,-0.0027,0.0016,0.001,-0.0065,0,0.0,1,1,1
