,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,top_labels,mid_labels,bot_labels
57,1.9794,0.6814,3.644,1.167,0,0.0,0.0,-0.0069,0.0077,0.0165,-0.056,20,38,0.0119,239,129.0263,2.8116,0.4393,3.644,2.187,1.457,0,0.0,-0.0122,0.0099,0.0165,-0.056,21,0.0142,1.8036,0.1884,2.164,1.517,1,1.787,-0.0055,0.0051,0.01,-0.021,19,0.0086,1.3231,0.1012,1.509,1.167,0,0.0,-0.0029,0.0025,0.0035,-0.009,3,0.0048,1,1,1
58,1.9433,0.6418,3.534,1.163,0,0.0,0.0,-0.0066,0.0062,0.0065,-0.0315,18,27,0.0112,267,122.8148,2.7249,0.4119,3.534,2.133,1.401,0,0.0,-0.0117,0.0071,0.005,-0.0315,18,0.0152,1.7849,0.1796,2.134,1.505,0,0.0,-0.0052,0.0042,0.0065,-0.017,17,0.0068,1.32,0.0969,1.502,1.163,1,1.397,-0.0028,0.0025,0.0045,-0.0085,5,0.0059,1,1,1
59,1.9031,0.6063,3.467,1.164,0,0.0,0.0,-0.0064,0.0069,0.0095,-0.0345,36,45,0.0127,261,122.1333,2.6421,0.3818,3.467,2.096,1.371,1,2.151,-0.0115,0.0084,0.0095,-0.0345,27,0.016,1.7566,0.1711,2.089,1.492,0,0.0,-0.005,0.0047,0.0075,-0.019,16,0.0069,1.3106,0.0949,1.487,1.164,2,1.345,-0.0027,0.0025,0.0045,-0.0105,8,0.0047,1,1,1
60,1.8983,0.6012,3.366,1.157,0,0.0,0.0,-0.0061,0.0066,0.018,-0.0385,25,35,0.0119,328,115.0571,2.6314,0.3748,3.366,2.067,1.299,0,0.0,-0.0105,0.0087,0.018,-0.0385,26,0.0142,1.754,0.1726,2.078,1.488,0,0.0,-0.0049,0.0039,0.0045,-0.0175,12,0.0082,1.3096,0.0956,1.486,1.157,0,0.0,-0.0028,0.0025,0.005,-0.0125,8,0.0051,1,1,1
61,1.8733,0.5888,3.377,1.151,0,0.0,0.0,-0.0061,0.0066,0.01,-0.0375,3,38,0.0103,261,128.5789,2.5907,0.3734,3.377,2.04,1.337,1,2.145,-0.011,0.008,0.01,-0.0375,20,0.0136,1.7304,0.1633,2.036,1.471,0,0.0,-0.0047,0.0046,0.009,-0.0225,19,0.007,1.2987,0.0947,1.481,1.151,0,0.0,-0.0027,0.0026,0.005,-0.01,9,0.0046,1,1,1
62,1.9099,0.6127,3.444,1.168,0,0.0,0.0,-0.0063,0.0075,0.0205,-0.044,9,35,0.0128,206,104.9143,2.6581,0.3858,3.444,2.09,1.354,1,2.968,-0.0113,0.0101,0.0205,-0.044,22,0.016,1.7591,0.1695,2.077,1.496,1,1.7,-0.0049,0.0047,0.007,-0.0215,15,0.0074,1.3125,0.0954,1.488,1.168,2,1.1935,-0.0027,0.0023,0.003,-0.0085,3,0.002,1,1,1
63,1.9332,0.6272,3.533,1.176,0,0.0,0.0,-0.0066,0.0075,0.0085,-0.0515,46,25,0.0121,246,109.44,2.6987,0.4006,3.533,2.119,1.414,1,2.356,-0.012,0.0099,0.0085,-0.0515,19,0.0146,1.7769,0.1704,2.111,1.502,0,0.0,-0.0051,0.0045,0.006,-0.019,11,0.007,1.3242,0.0963,1.501,1.176,1,1.409,-0.0027,0.0023,0.002,-0.0095,4,0.0027,1,1,1
64,1.987,0.678,3.598,1.182,0,0.0,0.0,-0.0067,0.0069,0.0175,-0.0315,52,29,0.0094,242,117.4483,2.8146,0.4409,3.598,2.171,1.427,0,0.0,-0.0119,0.0083,0.0175,-0.0315,19,0.0122,1.8117,0.182,2.17,1.528,1,1.884,-0.0054,0.0049,0.0095,-0.0185,16,0.0072,1.3346,0.1019,1.52,1.182,0,0.0,-0.0028,0.0024,0.0035,-0.0095,4,0.0033,1,1,1
65,1.9452,0.6401,3.458,1.167,0,0.0,0.0,-0.0064,0.0058,0.005,-0.027,29,29,0.0081,216,101.6207,2.7266,0.4123,3.458,2.112,1.346,0,0.0,-0.0113,0.0066,0.004,-0.027,21,0.0105,1.783,0.1714,2.11,1.518,0,0.0,-0.0049,0.004,0.005,-0.0135,17,0.0063,1.3261,0.099,1.519,1.167,0,0.0,-0.003,0.0022,0.003,-0.008,2,0.0023,1,1,1
66,1.9102,0.6128,3.398,1.166,0,0.0,0.0,-0.0062,0.006,0.012,-0.0285,40,25,0.0097,320,107.6,2.6571,0.3927,3.398,2.086,1.312,0,0.0,-0.0109,0.0069,0.012,-0.0285,21,0.0112,1.7587,0.1668,2.087,1.505,0,0.0,-0.0049,0.0043,0.011,-0.015,11,0.0064,1.3148,0.0972,1.496,1.166,0,0.0,-0.0028,0.0023,0.006,-0.01,3,0.0077,1,1,1
67,1.8293,0.5483,3.133,1.144,0,0.0,0.0,-0.0055,0.0054,0.008,-0.023,39,29,0.0085,260,131.8966,2.4977,0.3403,3.133,2.004,1.129,0,0.0,-0.0095,0.0064,0.008,-0.023,21,0.0116,1.7002,0.153,1.983,1.459,1,1.708,-0.0045,0.0038,0.0065,-0.017,21,0.0059,1.29,0.0921,1.459,1.144,0,0.0,-0.0026,0.0026,0.0045,-0.0135,6,0.0045,1,1,1
68,1.8079,0.5343,3.123,1.139,1,1.937,129.0,-0.0055,0.0062,0.0145,-0.0385,19,26,0.0141,219,105.6538,2.4587,0.3329,3.123,1.979,1.144,0,0.0,-0.0096,0.0079,0.0075,-0.0385,19,0.0161,1.682,0.1507,1.972,1.45,2,1.904,-0.0044,0.0046,0.0145,-0.0225,10,0.0103,1.283,0.0902,1.446,1.139,1,1.331,-0.0026,0.0024,0.0045,-0.009,4,0.0041,1,1,1
69,1.8373,0.5483,3.152,1.145,1,1.752,165.0,-0.0056,0.0057,0.0115,-0.0295,33,31,0.01,327,108.7419,2.5077,0.3319,3.152,2.011,1.141,0,0.0,-0.0095,0.007,0.0115,-0.0295,22,0.0118,1.7086,0.1554,2.011,1.47,1,1.752,-0.0045,0.0041,0.008,-0.016,12,0.0063,1.2955,0.0897,1.461,1.145,1,1.215,-0.0027,0.0022,0.005,-0.0105,4,0.0041,1,1,1
70,1.958,0.6471,3.562,1.182,0,0.0,0.0,-0.0066,0.0068,0.007,-0.033,20,25,0.011,244,108.92,2.7457,0.4256,3.562,2.127,1.435,0,0.0,-0.012,0.0082,0.007,-0.033,19,0.0128,1.792,0.1762,2.12,1.523,0,0.0,-0.005,0.0042,0.006,-0.0155,14,0.0052,1.3364,0.0978,1.514,1.182,1,1.493,-0.0028,0.0025,0.0035,-0.0085,4,0.005,1,1,1
71,1.9534,0.6509,3.55,1.177,0,0.0,0.0,-0.0066,0.0065,0.005,-0.0405,51,34,0.0087,300,153.7647,2.7503,0.4151,3.55,2.135,1.415,0,0.0,-0.0118,0.0075,0.003,-0.0405,21,0.0129,1.784,0.18,2.128,1.51,0,0.0,-0.0052,0.0041,0.005,-0.0175,17,0.0059,1.3259,0.0953,1.508,1.177,0,0.0,-0.0027,0.0029,0.005,-0.014,12,0.006,1,1,1
72,1.9308,0.6306,3.491,1.17,0,0.0,0.0,-0.0064,0.0077,0.033,-0.055,38,35,0.0125,268,114.5143,2.7026,0.3996,3.491,2.104,1.387,0,0.0,-0.0115,0.0109,0.033,-0.055,27,0.0157,1.7691,0.1746,2.086,1.498,0,0.0,-0.005,0.0036,0.002,-0.017,19,0.0048,1.3207,0.0939,1.494,1.17,0,0.0,-0.0027,0.0025,0.0025,-0.0095,2,0.0053,1,1,1
73,1.8931,0.6062,3.405,1.161,0,0.0,0.0,-0.0062,0.0066,0.0165,-0.0365,36,35,0.0128,296,109.1143,2.632,0.3892,3.405,2.072,1.333,1,2.465,-0.0111,0.0085,0.0165,-0.0365,26,0.0139,1.742,0.1673,2.07,1.479,0,0.0,-0.0049,0.0041,0.004,-0.0145,9,0.0071,1.3052,0.0926,1.479,1.161,2,1.343,-0.0027,0.0024,0.003,-0.014,3,0.0078,1,1,1
74,1.8468,0.5735,3.253,1.145,0,0.0,0.0,-0.0059,0.0058,0.012,-0.03,112,32,0.0096,228,136.7812,2.5477,0.3558,3.253,2.028,1.225,0,0.0,-0.0103,0.0068,0.012,-0.03,20,0.0127,1.7069,0.163,2.022,1.455,1,1.505,-0.0048,0.0043,0.005,-0.0175,16,0.0069,1.2858,0.088,1.455,1.145,0,0.0,-0.0026,0.0024,0.005,-0.009,4,0.0027,1,1,1
75,1.823,0.5652,3.179,1.132,0,0.0,0.0,-0.0056,0.0056,0.0085,-0.028,20,30,0.0092,238,92.0333,2.5132,0.3533,3.179,2.006,1.173,0,0.0,-0.0098,0.0067,0.008,-0.028,26,0.0108,1.6853,0.1592,1.995,1.439,0,0.0,-0.0047,0.004,0.0085,-0.018,15,0.0068,1.2706,0.0886,1.446,1.132,0,0.0,-0.0025,0.0022,0.004,-0.0085,0,0.0,1,1,1
76,1.8841,0.5941,3.391,1.16,0,0.0,0.0,-0.0062,0.0065,0.0105,-0.0345,4,34,0.0119,252,106.0882,2.6098,0.3705,3.391,2.056,1.335,0,0.0,-0.0111,0.0079,0.0105,-0.0345,26,0.014,1.7387,0.1677,2.079,1.479,0,0.0,-0.005,0.0047,0.008,-0.0195,16,0.0072,1.3037,0.0932,1.478,1.16,0,0.0,-0.0027,0.0024,0.0035,-0.0085,7,0.0031,1,1,1
77,1.9159,0.6246,3.476,1.176,0,0.0,0.0,-0.0064,0.0089,0.0155,-0.0485,11,40,0.0163,304,129.65,2.6806,0.3977,3.476,2.077,1.399,1,2.663,-0.0115,0.0115,0.0155,-0.0485,28,0.0205,1.7532,0.1715,2.085,1.491,1,1.53,-0.005,0.0068,0.0155,-0.02,15,0.0103,1.3139,0.0962,1.496,1.176,6,1.2745,-0.0026,0.0037,0.0065,-0.015,9,0.0078,1,1,1
78,1.9562,0.6657,3.626,1.17,0,0.0,0.0,-0.0068,0.0082,0.0155,-0.065,29,38,0.0141,300,130.6316,2.7694,0.4379,3.626,2.112,1.514,0,0.0,-0.0125,0.0105,0.0155,-0.065,21,0.0185,1.7774,0.1793,2.122,1.509,1,2.046,-0.005,0.0053,0.008,-0.0225,20,0.0085,1.3218,0.0978,1.509,1.17,0,0.0,-0.0028,0.0033,0.005,-0.0125,9,0.0052,1,1,1
79,1.9394,0.6501,3.573,1.169,0,0.0,0.0,-0.0067,0.0067,0.0065,-0.039,31,38,0.0122,322,132.2895,2.7347,0.4211,3.573,2.12,1.453,0,0.0,-0.012,0.0079,0.005,-0.039,21,0.0161,1.7671,0.1761,2.116,1.494,0,0.0,-0.0053,0.0047,0.0065,-0.0225,12,0.0089,1.3162,0.0951,1.497,1.169,0,0.0,-0.0027,0.0025,0.0025,-0.009,9,0.0019,1,1,1
80,1.902,0.6192,3.457,1.157,0,0.0,0.0,-0.0064,0.0066,0.0075,-0.0335,11,25,0.0109,268,121.4,2.661,0.3915,3.457,2.083,1.374,0,0.0,-0.0116,0.0081,0.0065,-0.0335,20,0.0128,1.7415,0.1686,2.076,1.477,0,0.0,-0.005,0.0042,0.0075,-0.0145,12,0.0066,1.3037,0.0939,1.476,1.157,2,1.239,-0.0026,0.0022,0.0045,-0.0095,4,0.0046,1,1,1
81,1.8886,0.6113,3.408,1.152,1,1.942,142.0,-0.0063,0.0062,0.012,-0.0365,8,33,0.0087,350,130.9394,2.6372,0.3879,3.408,2.077,1.331,0,0.0,-0.0111,0.007,0.005,-0.0365,23,0.0114,1.7304,0.1675,2.062,1.474,1,1.942,-0.005,0.005,0.012,-0.022,17,0.0061,1.2982,0.0935,1.47,1.152,0,0.0,-0.0027,0.0024,0.004,-0.0085,3,0.0033,1,1,1
82,1.8957,0.6069,3.313,1.147,1,1.752,169.0,-0.0059,0.0061,0.0215,-0.041,3,26,0.0116,291,113.5769,2.6415,0.3661,3.313,2.09,1.223,0,0.0,-0.0098,0.007,0.0215,-0.041,18,0.0128,1.744,0.1719,2.081,1.482,1,1.752,-0.0051,0.0055,0.0145,-0.0235,14,0.0085,1.3017,0.0953,1.475,1.147,0,0.0,-0.0028,0.0026,0.002,-0.0105,3,0.0083,1,1,1
83,1.9898,0.6792,3.687,1.181,0,0.0,0.0,-0.0064,0.011,0.124,-0.064,0,22,0.0112,287,105.9091,2.8193,0.4375,3.687,2.185,1.502,0,0.0,-0.0109,0.0175,0.124,-0.064,15,0.0138,1.8134,0.1905,2.184,1.527,0,0.0,-0.0055,0.0041,0.006,-0.0175,13,0.0071,1.3366,0.1009,1.521,1.181,0,0.0,-0.0028,0.0023,0.003,-0.009,2,0.0045,1,1,1
84,1.9909,0.6695,3.48,1.179,1,3.403,6.0,-0.006,0.0078,0.0375,-0.0405,13,34,0.0123,241,120.0,2.8151,0.4021,3.48,2.19,1.29,1,3.403,-0.0097,0.0114,0.0375,-0.0405,24,0.0152,1.8203,0.1924,2.187,1.537,1,2.086,-0.0054,0.0049,0.0085,-0.0215,17,0.0081,1.3374,0.1022,1.535,1.179,0,0.0,-0.003,0.0024,0.0025,-0.0105,3,0.005,1,1,1
85,1.9475,0.6364,3.388,1.172,1,3.221,2.0,-0.006,0.0093,0.0325,-0.058,0,31,0.0153,151,87.5161,2.7308,0.3813,3.388,2.135,1.253,3,2.9883,-0.0099,0.0143,0.0325,-0.058,27,0.0186,1.7868,0.1832,2.135,1.496,0,0.0,-0.0053,0.0047,0.0055,-0.0225,10,0.0077,1.3249,0.0957,1.503,1.172,0,0.0,-0.0027,0.0021,0.002,-0.0075,2,0.0035,1,1,1
86,1.9406,0.6378,3.445,1.173,0,0.0,0.0,-0.0063,0.0071,0.012,-0.043,12,34,0.0132,183,108.8529,2.7211,0.4007,3.445,2.135,1.31,0,0.0,-0.0108,0.0093,0.012,-0.043,19,0.0164,1.7788,0.1802,2.131,1.498,0,0.0,-0.0053,0.0048,0.007,-0.0245,18,0.0088,1.322,0.0956,1.499,1.173,0,0.0,-0.0027,0.0024,0.004,-0.0085,1,0.004,1,1,1
87,1.9135,0.631,3.659,1.171,1,3.659,5.0,-0.0066,0.0105,0.025,-0.095,7,32,0.0125,290,104.7188,2.6788,0.4228,3.659,2.102,1.557,1,3.659,-0.0122,0.0164,0.025,-0.095,26,0.0164,1.7521,0.1754,2.102,1.482,0,0.0,-0.0052,0.0034,0.005,-0.013,13,0.0052,1.3095,0.0923,1.481,1.171,1,1.202,-0.0026,0.0021,0.003,-0.009,4,0.0057,1,1,1
88,1.9004,0.6183,3.785,1.166,0,0.0,0.0,-0.0061,0.0214,0.272,-0.138,0,51,0.018,229,95.9608,2.6492,0.4139,3.785,2.079,1.706,0,0.0,-0.0108,0.0362,0.272,-0.138,33,0.0234,1.7449,0.1737,2.064,1.487,1,1.765,-0.0049,0.0045,0.0085,-0.0205,21,0.0074,1.3073,0.0933,1.486,1.166,0,0.0,-0.0026,0.0023,0.0025,-0.0095,3,0.0037,1,1,1
89,1.9305,0.6414,3.594,1.163,0,0.0,0.0,-0.0067,0.0073,0.0115,-0.0485,14,36,0.0127,212,86.8333,2.7114,0.4191,3.594,2.116,1.478,0,0.0,-0.0124,0.0093,0.0115,-0.0485,33,0.0137,1.7669,0.178,2.106,1.501,0,0.0,-0.0051,0.0042,0.0035,-0.0195,18,0.0065,1.3132,0.0961,1.498,1.163,0,0.0,-0.0028,0.0023,0.003,-0.0085,3,0.005,1,1,1
90,1.9572,0.6507,3.539,1.176,0,0.0,0.0,-0.0064,0.008,0.046,-0.0435,0,41,0.0121,303,127.9268,2.7544,0.4072,3.539,2.144,1.395,0,0.0,-0.0111,0.0108,0.046,-0.0435,22,0.0163,1.7918,0.181,2.147,1.516,0,0.0,-0.0052,0.0053,0.006,-0.019,18,0.0067,1.3254,0.0979,1.515,1.176,1,1.405,-0.0028,0.0031,0.007,-0.02,5,0.0087,1,1,1
91,2.0483,0.7711,4.201,1.175,2,2.6745,141.5,-0.0085,0.0135,0.038,-0.1285,13,55,0.0153,353,157.5091,2.9818,0.5517,4.201,2.203,1.998,1,3.959,-0.0169,0.0192,0.038,-0.1285,26,0.0231,1.8317,0.1928,2.208,1.524,3,1.7673,-0.0057,0.0071,0.0155,-0.0215,26,0.0099,1.3315,0.1006,1.525,1.175,2,1.288,-0.0029,0.0038,0.008,-0.0145,15,0.0064,1,1,1
92,2.013,0.7057,3.755,1.183,0,0.0,0.0,-0.0067,0.0095,0.065,-0.0435,1,42,0.0151,286,105.4286,2.8767,0.4611,3.755,2.191,1.564,1,3.755,-0.0118,0.0139,0.065,-0.0435,29,0.0172,1.8232,0.1871,2.194,1.539,1,1.698,-0.0055,0.0052,0.0085,-0.0215,21,0.0089,1.339,0.1016,1.537,1.183,1,1.243,-0.0029,0.0032,0.005,-0.01,3,0.0055,1,1,1
93,2.0141,0.6936,3.654,1.182,0,0.0,0.0,-0.0068,0.007,0.0145,-0.036,43,37,0.0118,271,132.4595,2.8629,0.443,3.654,2.192,1.462,1,2.335,-0.012,0.0082,0.0145,-0.036,20,0.0147,1.8349,0.1886,2.186,1.547,0,0.0,-0.0054,0.0052,0.008,-0.029,19,0.0093,1.3446,0.1025,1.535,1.182,1,1.26,-0.003,0.0028,0.005,-0.011,10,0.0036,1,1,1
94,1.9904,0.6768,3.65,1.184,0,0.0,0.0,-0.0068,0.0071,0.011,-0.0285,16,38,0.0108,189,113.6316,2.8144,0.4413,3.65,2.185,1.465,1,2.634,-0.0122,0.0084,0.0095,-0.0285,23,0.0129,1.8194,0.1847,2.181,1.541,1,1.933,-0.0054,0.0055,0.011,-0.0205,21,0.0097,1.3374,0.1034,1.53,1.184,0,0.0,-0.0029,0.0025,0.003,-0.01,5,0.0044,1,1,1
95,1.9565,0.6548,3.551,1.173,0,0.0,0.0,-0.0066,0.0068,0.009,-0.0325,34,47,0.0112,335,110.2553,2.7551,0.4234,3.551,2.135,1.416,0,0.0,-0.0119,0.008,0.009,-0.0325,34,0.013,1.79,0.1801,2.123,1.509,0,0.0,-0.0052,0.0049,0.0065,-0.023,17,0.0073,1.3245,0.0982,1.503,1.173,0,0.0,-0.0027,0.0027,0.0045,-0.009,2,0.006,1,1,1
96,2.0023,0.6864,3.743,1.184,0,0.0,0.0,-0.0071,0.007,0.006,-0.048,4,36,0.0105,200,118.4444,2.8378,0.4544,3.743,2.195,1.548,0,0.0,-0.013,0.0081,0.0015,-0.048,20,0.0155,1.8255,0.1837,2.171,1.539,0,0.0,-0.0054,0.0046,0.006,-0.0185,26,0.0064,1.3437,0.1014,1.531,1.184,1,1.35,-0.0029,0.0023,0.004,-0.0095,5,0.0054,1,1,1
97,2.0447,0.7353,3.94,1.177,0,0.0,0.0,-0.0077,0.0078,0.007,-0.042,26,41,0.0135,181,98.7317,2.9414,0.4913,3.94,2.242,1.698,0,0.0,-0.0142,0.0094,0.0035,-0.042,30,0.017,1.8475,0.192,2.242,1.549,1,1.928,-0.0058,0.0048,0.007,-0.0215,13,0.0066,1.3453,0.1064,1.544,1.177,0,0.0,-0.0031,0.002,0.003,-0.008,3,0.0038,1,1,1
98,2.065,0.7431,3.98,1.197,0,0.0,0.0,-0.0076,0.0077,0.03,-0.0395,2,39,0.0127,276,115.2051,2.9698,0.502,3.98,2.248,1.732,0,0.0,-0.0141,0.0091,0.03,-0.0395,23,0.0166,1.8641,0.1978,2.249,1.557,1,2.142,-0.0058,0.0048,0.0085,-0.021,17,0.0077,1.3609,0.1038,1.554,1.197,0,0.0,-0.003,0.0026,0.003,-0.011,6,0.0053,1,1,1
99,2.0562,0.7414,3.997,1.193,1,2.104,134.0,-0.0078,0.0078,0.008,-0.0335,33,24,0.0108,253,104.9167,2.9617,0.4969,3.997,2.251,1.746,0,0.0,-0.0147,0.0091,0.007,-0.0335,21,0.0136,1.8513,0.1965,2.233,1.554,1,2.104,-0.0058,0.0046,0.008,-0.0195,11,0.0073,1.3557,0.1037,1.548,1.193,0,0.0,-0.003,0.0024,0.0025,-0.011,5,0.0039,1,1,1
100,2.0874,0.7765,4.105,1.189,0,0.0,0.0,-0.0081,0.0076,0.004,-0.044,7,25,0.0107,297,131.52,3.0338,0.5302,4.105,2.289,1.816,0,0.0,-0.0151,0.0083,0.004,-0.044,22,0.0162,1.8693,0.2081,2.291,1.557,0,0.0,-0.0061,0.0045,0.002,-0.021,13,0.0055,1.359,0.1042,1.56,1.189,0,0.0,-0.0031,0.0022,0.004,-0.0085,5,0.0031,1,1,1
101,2.0448,0.7365,3.948,1.187,1,1.308,309.0,-0.0077,0.0074,0.004,-0.0345,21,27,0.0109,344,119.6296,2.9392,0.5039,3.948,2.228,1.72,0,0.0,-0.0144,0.008,0.003,-0.0345,21,0.0134,1.8458,0.1989,2.217,1.539,0,0.0,-0.0057,0.0044,0.004,-0.0165,11,0.0052,1.3494,0.1037,1.539,1.187,1,1.308,-0.0029,0.0028,0.004,-0.0105,6,0.005,1,1,1
102,2.0935,0.7782,4.153,1.196,0,0.0,0.0,-0.0082,0.0083,0.0095,-0.0435,13,36,0.0131,289,131.0556,3.0375,0.5454,4.153,2.272,1.881,0,0.0,-0.0157,0.0094,0.0065,-0.0435,22,0.0158,1.8776,0.2001,2.272,1.57,0,0.0,-0.0059,0.0045,0.0095,-0.021,17,0.0075,1.3655,0.1067,1.562,1.196,0,0.0,-0.0031,0.0031,0.004,-0.0145,7,0.0066,1,1,1
103,2.1311,0.8033,4.301,1.207,0,0.0,0.0,-0.0086,0.0094,0.0135,-0.063,2,38,0.0116,299,121.2368,3.1075,0.5542,4.301,2.344,1.957,0,0.0,-0.0165,0.0116,0.0085,-0.063,25,0.0156,1.9097,0.2103,2.328,1.589,0,0.0,-0.0062,0.0047,0.0135,-0.021,15,0.0078,1.3762,0.1107,1.584,1.207,1,1.534,-0.0031,0.0029,0.0035,-0.0115,8,0.0071,1,1,1
104,2.1362,0.8083,4.46,1.197,0,0.0,0.0,-0.0092,0.0129,0.0085,-0.13,1,32,0.014,265,111.375,3.1183,0.5595,4.46,2.327,2.133,0,0.0,-0.0183,0.0185,0.0085,-0.13,18,0.0184,1.9118,0.2142,2.322,1.589,0,0.0,-0.0061,0.0047,0.006,-0.0165,19,0.0082,1.3785,0.1109,1.588,1.197,0,0.0,-0.0033,0.0027,0.003,-0.011,8,0.0034,1,1,1
105,2.0774,0.752,3.921,1.187,1,3.921,2.0,-0.0074,0.0084,0.0295,-0.0415,11,45,0.0126,353,116.8222,2.995,0.5043,3.921,2.27,1.651,1,3.921,-0.0134,0.0108,0.0295,-0.0415,29,0.0162,1.8724,0.1964,2.23,1.572,0,0.0,-0.0057,0.0053,0.0075,-0.032,19,0.0084,1.3648,0.1076,1.573,1.187,1,1.232,-0.0032,0.003,0.0035,-0.014,6,0.0062,1,1,1
106,2.0514,0.7311,3.898,1.194,0,0.0,0.0,-0.0076,0.0076,0.0055,-0.0405,18,39,0.0132,319,108.7949,2.9415,0.4904,3.898,2.247,1.651,0,0.0,-0.0139,0.0087,0.0035,-0.0405,28,0.0167,1.8566,0.1955,2.244,1.56,1,2.124,-0.0058,0.0053,0.0045,-0.026,16,0.0085,1.3561,0.1059,1.55,1.194,1,1.208,-0.003,0.0026,0.0055,-0.0085,6,0.0047,1,1,1
107,2.0353,0.7173,3.862,1.181,0,0.0,0.0,-0.0075,0.0072,0.0115,-0.035,33,28,0.0113,186,98.6071,2.9102,0.4778,3.862,2.212,1.65,0,0.0,-0.0138,0.0086,0.0115,-0.035,24,0.0122,1.843,0.1892,2.209,1.556,0,0.0,-0.0055,0.0039,0.0075,-0.0155,12,0.0072,1.3526,0.1058,1.545,1.181,1,1.429,-0.0031,0.0022,0.0015,-0.01,2,0.0012,1,1,1
108,2.0238,0.6986,3.68,1.189,0,0.0,0.0,-0.0068,0.0067,0.011,-0.0345,20,28,0.0101,209,110.4286,2.8772,0.4506,3.68,2.207,1.473,0,0.0,-0.0121,0.0083,0.011,-0.0345,20,0.0127,1.8424,0.1922,2.205,1.552,0,0.0,-0.0055,0.0038,0.0025,-0.018,15,0.0035,1.3518,0.1069,1.54,1.189,0,0.0,-0.003,0.0027,0.004,-0.01,3,0.0038,1,1,1
109,1.988,0.6683,3.502,1.171,1,2.112,127.0,-0.0064,0.0076,0.027,-0.039,38,46,0.0117,341,112.5217,2.8053,0.4175,3.502,2.192,1.31,1,3.474,-0.0107,0.0107,0.027,-0.039,31,0.0144,1.8215,0.1861,2.18,1.538,1,2.112,-0.0054,0.0049,0.009,-0.0195,22,0.0073,1.3371,0.107,1.538,1.171,0,0.0,-0.003,0.0025,0.0025,-0.0105,4,0.0054,1,1,1
110,1.9513,0.6366,3.427,1.17,2,2.4,93.5,-0.0063,0.0084,0.0285,-0.0525,13,37,0.0155,332,111.4865,2.7288,0.3962,3.427,2.146,1.281,2,3.078,-0.0107,0.0117,0.0285,-0.0525,23,0.0188,1.7975,0.1764,2.134,1.519,1,2.071,-0.0052,0.006,0.021,-0.027,14,0.0125,1.3275,0.1028,1.518,1.17,0,0.0,-0.0029,0.0025,0.003,-0.013,6,0.0047,1,1,1
111,2.0197,0.6713,3.465,1.194,1,2.316,106.0,-0.0062,0.0076,0.012,-0.046,57,35,0.0131,172,109.3143,2.8436,0.4041,3.465,2.218,1.247,3,2.856,-0.0101,0.0105,0.012,-0.046,18,0.0172,1.8558,0.1892,2.214,1.561,1,1.918,-0.0055,0.0055,0.009,-0.0205,20,0.0085,1.3596,0.1065,1.552,1.194,0,0.0,-0.003,0.0022,0.001,-0.0105,0,0.0,1,1,1
112,2.0146,0.6588,3.371,1.193,0,0.0,0.0,-0.0051,0.01,0.0635,-0.048,2,35,0.0164,230,107.4,2.8288,0.3687,3.371,2.237,1.134,2,3.3695,-0.0068,0.0161,0.0635,-0.048,23,0.0211,1.8552,0.1934,2.215,1.56,1,1.586,-0.0056,0.0054,0.0065,-0.032,17,0.008,1.3598,0.108,1.558,1.193,0,0.0,-0.003,0.0025,0.004,-0.011,3,0.0018,1,1,1
113,1.9971,0.6431,3.362,1.188,1,3.362,15.0,-0.0051,0.0101,0.0665,-0.044,2,29,0.0152,136,84.6897,2.7917,0.3576,3.362,2.209,1.153,2,3.1735,-0.0068,0.0165,0.0665,-0.044,29,0.0182,1.8435,0.1887,2.199,1.56,0,0.0,-0.0053,0.0044,0.006,-0.021,13,0.0067,1.3561,0.1068,1.561,1.188,1,1.222,-0.0031,0.0023,0.003,-0.0095,3,0.0042,1,1,1
114,1.9492,0.5861,3.119,1.18,6,2.9843,24.1667,-0.0053,0.0269,0.2045,-0.2255,11,42,0.0378,282,99.0,2.6763,0.2846,3.119,2.171,0.948,7,2.9213,-0.0077,0.0462,0.2045,-0.2255,28,0.0537,1.8238,0.1798,2.168,1.543,0,0.0,-0.0052,0.0045,0.007,-0.016,18,0.0076,1.3476,0.1041,1.538,1.18,0,0.0,-0.003,0.0029,0.0095,-0.012,2,0.0093,1,1,1
