,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,top_labels,mid_labels,bot_labels
10,2.3919,1.114,5.32,1.237,0,0.0,0.0,-0.0114,0.0116,0.002,-0.0685,77,14,0.0214,242,86.0714,3.7436,0.8528,5.32,2.508,2.812,0,0.0,-0.0235,0.0127,-0.0055,-0.0685,13,0.0249,2.0176,0.2422,2.502,1.646,0,0.0,-0.0072,0.0031,-0.0015,-0.0175,2,0.0167,1.4146,0.1203,1.638,1.237,0,0.0,-0.0034,0.0016,0.002,-0.008,3,0.0057,1,1,1
11,2.3428,1.0592,5.13,1.221,0,0.0,0.0,-0.0109,0.0115,0.001,-0.0875,75,10,0.0225,163,51.5,3.6284,0.8017,5.13,2.483,2.647,0,0.0,-0.0223,0.0137,-0.0055,-0.0875,11,0.0282,1.9946,0.2366,2.467,1.63,0,0.0,-0.0071,0.0029,0.001,-0.015,3,0.0075,1.4054,0.1186,1.627,1.221,0,0.0,-0.0034,0.0013,0.001,-0.0075,0,0.0,1,1,1
12,2.2877,1.0186,5.012,1.221,0,0.0,0.0,-0.0105,0.0113,0.007,-0.0725,66,13,0.0285,129,53.8462,3.5095,0.8048,5.012,2.42,2.592,0,0.0,-0.0217,0.0133,-0.0035,-0.0725,13,0.0295,1.9605,0.2283,2.414,1.616,0,0.0,-0.0067,0.0037,0.007,-0.0245,8,0.0068,1.3932,0.1147,1.615,1.221,0,0.0,-0.0033,0.0014,0.0005,-0.008,0,0.0,1,1,1
13,2.2758,0.9899,4.759,1.226,0,0.0,0.0,-0.0098,0.0101,0.005,-0.0895,69,18,0.021,215,86.1111,3.4724,0.753,4.759,2.413,2.346,0,0.0,-0.0196,0.012,0.005,-0.0895,15,0.0254,1.9613,0.225,2.393,1.618,0,0.0,-0.0066,0.0035,0.0015,-0.021,8,0.0065,1.3936,0.1143,1.611,1.226,0,0.0,-0.0032,0.0013,0.0,-0.0075,0,0.0,1,1,1
14,2.3096,1.0204,5.068,1.22,0,0.0,0.0,-0.0107,0.0113,0.0015,-0.07,73,24,0.0251,156,62.2917,3.5464,0.7717,5.068,2.444,2.624,0,0.0,-0.0219,0.0131,-0.005,-0.07,23,0.0263,1.9804,0.2304,2.439,1.633,0,0.0,-0.0068,0.0038,0.0015,-0.02,6,0.0083,1.402,0.1171,1.629,1.22,0,0.0,-0.0034,0.0014,0.0,-0.0085,0,0.0,1,1,1
15,2.326,1.047,5.293,1.223,0,0.0,0.0,-0.0115,0.014,0.0055,-0.134,0,22,0.02,182,86.9091,3.5853,0.821,5.293,2.459,2.834,0,0.0,-0.0242,0.0181,0.001,-0.134,18,0.0278,1.9863,0.2308,2.448,1.633,0,0.0,-0.0068,0.0036,0.0055,-0.0195,13,0.0076,1.4063,0.1183,1.631,1.223,0,0.0,-0.0034,0.0012,-0.001,-0.008,1,0.003,1,1,1
16,2.3587,1.069,5.158,1.231,0,0.0,0.0,-0.0107,0.0118,0.0455,-0.067,77,23,0.0221,137,70.913,3.6481,0.8313,5.158,2.494,2.664,1,2.503,-0.0216,0.0146,0.0455,-0.067,21,0.0255,2.0079,0.2355,2.457,1.659,0,0.0,-0.0068,0.0044,0.0055,-0.0185,5,0.0066,1.42,0.121,1.655,1.231,0,0.0,-0.0036,0.0011,-0.0015,-0.0075,0,0.0,1,1,1
17,2.4112,1.1067,5.483,1.243,0,0.0,0.0,-0.0119,0.0141,0.0095,-0.097,0,30,0.0168,150,86.1667,3.7576,0.8342,5.483,2.537,2.946,0,0.0,-0.025,0.0178,0.0095,-0.097,25,0.0201,2.0404,0.2465,2.528,1.676,0,0.0,-0.0071,0.0043,0.0025,-0.024,12,0.0111,1.4355,0.1237,1.674,1.243,0,0.0,-0.0036,0.0011,-0.002,-0.0065,0,0.0,1,1,1
18,2.4408,1.1266,5.37,1.259,0,0.0,0.0,-0.0112,0.0116,0.04,-0.064,4,23,0.0257,148,62.913,3.8165,0.8362,5.37,2.584,2.786,0,0.0,-0.0225,0.0135,0.04,-0.064,19,0.0294,2.0622,0.2503,2.583,1.684,0,0.0,-0.0075,0.0043,0.003,-0.03,6,0.0133,1.4438,0.1257,1.679,1.259,0,0.0,-0.0035,0.0012,-0.0005,-0.007,0,0.0,1,1,1
19,2.4971,1.2022,6.107,1.256,0,0.0,0.0,-0.0136,0.0178,0.026,-0.1435,3,21,0.0329,160,75.4286,3.9556,0.9273,6.107,2.606,3.501,0,0.0,-0.0297,0.0232,0.026,-0.1435,19,0.0379,2.0852,0.2589,2.594,1.696,0,0.0,-0.0076,0.0042,0.0035,-0.026,9,0.0101,1.4505,0.1277,1.692,1.256,0,0.0,-0.0037,0.001,-0.001,-0.007,0,0.0,1,1,1
20,2.5239,1.2321,5.958,1.261,1,5.958,2.0,-0.0125,0.0156,0.089,-0.1035,11,28,0.0337,163,65.8214,4.0201,0.9512,5.958,2.611,3.347,1,5.958,-0.0264,0.0205,0.089,-0.1035,27,0.0371,2.0965,0.263,2.602,1.712,0,0.0,-0.0075,0.0035,0.002,-0.019,11,0.0082,1.4551,0.1292,1.706,1.261,0,0.0,-0.0037,0.0012,-0.0015,-0.0075,0,0.0,1,1,1
21,2.5836,1.3363,6.869,1.26,0,0.0,0.0,-0.0156,0.0219,0.002,-0.1985,3,27,0.0396,151,63.3704,4.1866,1.0966,6.869,2.633,4.236,0,0.0,-0.0353,0.0289,0.002,-0.1985,28,0.0419,2.108,0.2667,2.637,1.714,0,0.0,-0.0077,0.0037,-0.002,-0.023,7,0.0119,1.4564,0.1306,1.709,1.26,0,0.0,-0.0038,0.0014,-0.001,-0.008,0,0.0,1,1,1
22,2.5233,1.2517,6.085,1.249,0,0.0,0.0,-0.0135,0.0149,0.0,-0.0835,96,13,0.0413,141,51.6154,4.0463,0.9674,6.085,2.602,3.483,0,0.0,-0.0294,0.0164,-0.003,-0.0835,19,0.033,2.0801,0.2567,2.585,1.701,0,0.0,-0.0075,0.0036,-0.001,-0.023,2,0.015,1.4434,0.1273,1.695,1.249,0,0.0,-0.0038,0.0015,0.0,-0.0105,0,0.0,1,1,1
23,2.4956,1.2148,5.695,1.243,0,0.0,0.0,-0.0122,0.0139,0.019,-0.079,96,20,0.0295,166,72.55,3.9771,0.9249,5.695,2.598,3.097,1,5.695,-0.0255,0.0171,0.019,-0.079,18,0.0338,2.0703,0.2546,2.58,1.689,0,0.0,-0.0075,0.0037,0.0015,-0.0175,4,0.0085,1.4395,0.1273,1.684,1.243,0,0.0,-0.0037,0.0014,0.0,-0.0085,0,0.0,1,1,1
24,2.4775,1.1866,5.679,1.235,0,0.0,0.0,-0.0124,0.0124,-0.0005,-0.071,96,22,0.0263,181,66.6364,3.9344,0.8724,5.679,2.585,3.094,0,0.0,-0.026,0.0129,-0.006,-0.071,23,0.0281,2.0646,0.254,2.571,1.675,0,0.0,-0.0075,0.0032,-0.0015,-0.0165,3,0.0133,1.4334,0.1248,1.67,1.235,0,0.0,-0.0037,0.0013,-0.0005,-0.009,0,0.0,1,1,1
25,2.5662,1.3131,6.561,1.244,0,0.0,0.0,-0.0148,0.0198,0.002,-0.1975,5,15,0.0435,296,56.5333,4.1624,1.0284,6.561,2.631,3.93,0,0.0,-0.0328,0.0258,-0.0055,-0.1975,20,0.0392,2.0909,0.2609,2.621,1.703,0,0.0,-0.0077,0.0032,-0.002,-0.019,0,0.0,1.4453,0.1316,1.702,1.244,0,0.0,-0.0038,0.0021,0.002,-0.0095,2,0.0053,1,1,1
26,2.6237,1.3665,6.68,1.251,0,0.0,0.0,-0.0151,0.0185,0.003,-0.1425,9,16,0.0502,108,51.6875,4.2889,1.063,6.68,2.712,3.968,0,0.0,-0.0331,0.0228,0.003,-0.1425,18,0.0492,2.1231,0.273,2.702,1.717,0,0.0,-0.0083,0.0036,0.001,-0.02,2,0.0068,1.4591,0.1351,1.711,1.251,0,0.0,-0.0039,0.0013,-0.0005,-0.0075,0,0.0,1,1,1
27,2.7521,1.5322,7.293,1.263,0,0.0,0.0,-0.017,0.0254,0.0895,-0.2495,5,30,0.0472,218,64.6,4.606,1.2399,7.293,2.859,4.434,0,0.0,-0.0377,0.0353,0.0895,-0.2495,29,0.0489,2.1735,0.2968,2.83,1.739,1,1.828,-0.0092,0.0052,0.002,-0.0315,4,0.0144,1.4767,0.1381,1.734,1.263,0,0.0,-0.004,0.0012,-0.001,-0.0075,0,0.0,1,1,1
28,2.7473,1.5272,7.326,1.268,0,0.0,0.0,-0.0166,0.0226,0.033,-0.154,7,25,0.04,230,64.32,4.588,1.2502,7.326,2.931,4.395,0,0.0,-0.0363,0.0296,0.033,-0.154,24,0.0427,2.1759,0.2992,2.89,1.757,1,1.781,-0.0097,0.0077,0.004,-0.057,3,0.0142,1.478,0.1367,1.747,1.268,0,0.0,-0.004,0.0014,-0.001,-0.0085,0,0.0,1,1,1
29,2.7415,1.5196,7.455,1.266,0,0.0,0.0,-0.0169,0.0263,0.0505,-0.271,6,20,0.0524,233,58.85,4.5746,1.2366,7.455,2.997,4.458,0,0.0,-0.0363,0.0373,0.0505,-0.271,21,0.0518,2.1745,0.3069,2.973,1.748,0,0.0,-0.0103,0.0099,0.0025,-0.0635,3,0.0113,1.4754,0.1376,1.746,1.266,0,0.0,-0.004,0.0015,0.0,-0.009,0,0.0,1,1,1
30,2.6357,1.3894,6.66,1.251,0,0.0,0.0,-0.0142,0.022,0.112,-0.1415,20,27,0.0327,235,99.2963,4.3282,1.0822,6.66,2.867,3.793,1,6.66,-0.0294,0.0321,0.112,-0.1415,20,0.0396,2.1231,0.2871,2.78,1.706,0,0.0,-0.0093,0.0076,0.0035,-0.064,7,0.0104,1.4557,0.1327,1.711,1.251,0,0.0,-0.0039,0.0013,0.0005,-0.007,1,0.0015,1,1,1
31,2.5848,1.333,6.59,1.245,0,0.0,0.0,-0.0145,0.0193,0.075,-0.131,8,21,0.0318,165,79.5714,4.2119,1.0264,6.59,2.796,3.794,0,0.0,-0.0308,0.0254,0.075,-0.131,18,0.0392,2.0973,0.2785,2.741,1.68,0,0.0,-0.0091,0.0075,0.0055,-0.0575,8,0.0098,1.4452,0.1274,1.671,1.245,0,0.0,-0.0036,0.0013,0.001,-0.0075,0,0.0,1,1,1
32,2.5436,1.2832,6.369,1.237,0,0.0,0.0,-0.0139,0.0176,0.077,-0.0995,15,23,0.0334,133,74.7391,4.1195,0.9606,6.369,2.808,3.561,0,0.0,-0.0292,0.0218,0.077,-0.0995,22,0.0368,2.0742,0.2708,2.69,1.686,0,0.0,-0.0089,0.0092,0.0065,-0.0875,5,0.0058,1.437,0.1243,1.676,1.237,0,0.0,-0.0037,0.0019,0.002,-0.014,1,0.002,1,1,1
33,2.4292,1.1652,5.711,1.225,0,0.0,0.0,-0.0125,0.0132,0.001,-0.08,7,20,0.0357,142,51.55,3.8693,0.8417,5.711,2.527,3.184,0,0.0,-0.0267,0.014,-0.008,-0.08,22,0.0346,2.0074,0.2487,2.513,1.615,0,0.0,-0.0076,0.0033,-0.0015,-0.0185,3,0.0137,1.4107,0.1189,1.611,1.225,0,0.0,-0.0032,0.0012,0.001,-0.007,0,0.0,1,1,1
34,2.3422,1.0617,5.054,1.216,0,0.0,0.0,-0.0106,0.0111,0.006,-0.0725,114,13,0.017,140,64.0,3.6662,0.7253,5.054,2.438,2.616,0,0.0,-0.0218,0.013,0.006,-0.0725,13,0.0195,1.9622,0.2306,2.431,1.624,0,0.0,-0.0068,0.0032,0.0,-0.017,2,0.007,1.3981,0.1177,1.617,1.216,0,0.0,-0.0034,0.0016,0.0005,-0.008,0,0.0,1,1,1
35,2.4086,1.0922,5.254,1.232,0,0.0,0.0,-0.0112,0.0112,-0.001,-0.071,13,21,0.0281,129,48.7619,3.7665,0.723,5.254,2.772,2.482,0,0.0,-0.0209,0.0118,-0.005,-0.071,22,0.026,2.0404,0.2877,2.757,1.649,0,0.0,-0.0093,0.0087,-0.0025,-0.0635,3,0.0302,1.419,0.1192,1.644,1.232,0,0.0,-0.0035,0.001,-0.001,-0.006,0,0.0,1,3,1
36,2.5654,1.2535,6.304,1.257,0,0.0,0.0,-0.014,0.0173,-0.0015,-0.129,11,16,0.0376,93,48.375,4.0908,0.9181,6.304,2.911,3.393,0,0.0,-0.0284,0.0226,-0.003,-0.129,20,0.0348,2.1506,0.3498,2.896,1.7,0,0.0,-0.0101,0.0076,-0.0035,-0.0485,1,0.013,1.4547,0.1267,1.694,1.257,0,0.0,-0.0037,0.0011,-0.0015,-0.0065,0,0.0,1,3,1
37,2.618,1.3297,6.617,1.259,0,0.0,0.0,-0.0149,0.0192,-0.002,-0.1135,11,19,0.0374,211,50.4737,4.2106,1.0405,6.617,2.964,3.653,0,0.0,-0.0305,0.0257,-0.003,-0.1135,24,0.0338,2.184,0.371,2.944,1.72,0,0.0,-0.0103,0.0079,-0.0035,-0.0545,3,0.0142,1.4593,0.1298,1.712,1.259,0,0.0,-0.0038,0.0012,-0.002,-0.008,0,0.0,1,3,1
38,2.5808,1.2959,6.582,1.252,0,0.0,0.0,-0.0149,0.0183,0.0,-0.116,17,23,0.038,151,49.1304,4.1349,1.0033,6.582,2.922,3.66,0,0.0,-0.0308,0.0231,-0.0045,-0.116,24,0.0359,2.161,0.3714,2.908,1.698,0,0.0,-0.0102,0.0085,-0.0015,-0.0585,2,0.0323,1.4466,0.1263,1.693,1.252,0,0.0,-0.0037,0.0014,0.0,-0.0075,0,0.0,1,3,1
39,2.5105,1.2111,5.961,1.244,0,0.0,0.0,-0.0132,0.0167,0.0265,-0.113,9,29,0.0315,153,62.1724,3.9727,0.8996,5.961,2.839,3.122,1,5.819,-0.0264,0.0219,0.0265,-0.113,28,0.0302,2.1254,0.3603,2.826,1.673,0,0.0,-0.0097,0.0086,0.0,-0.0575,4,0.0289,1.4335,0.122,1.667,1.244,0,0.0,-0.0036,0.0014,-0.0005,-0.008,1,0.0005,1,3,1
40,2.4252,1.1283,5.753,1.221,0,0.0,0.0,-0.0126,0.0145,0.001,-0.0905,6,17,0.0311,156,51.8235,3.7928,0.813,5.753,2.747,3.006,0,0.0,-0.0252,0.0182,-0.0035,-0.0905,20,0.0286,2.0737,0.3426,2.736,1.641,0,0.0,-0.0092,0.0067,-0.001,-0.0345,5,0.0154,1.4089,0.119,1.639,1.221,0,0.0,-0.0035,0.0015,0.001,-0.008,1,0.001,1,3,1
41,2.4184,1.1192,5.377,1.224,0,0.0,0.0,-0.0116,0.0115,0.0,-0.0695,19,20,0.023,196,77.7,3.7827,0.7804,5.377,2.737,2.64,0,0.0,-0.0221,0.0131,-0.0005,-0.0695,21,0.0221,2.0716,0.3437,2.726,1.632,0,0.0,-0.0092,0.0062,0.0,-0.043,7,0.0167,1.4009,0.1174,1.624,1.224,0,0.0,-0.0034,0.0011,-0.0015,-0.006,0,0.0,1,3,1
42,2.453,1.1586,5.601,1.226,0,0.0,0.0,-0.0121,0.0132,0.0055,-0.0915,9,22,0.03,86,48.8636,3.8527,0.8423,5.601,2.769,2.832,1,5.54,-0.0236,0.0166,0.0055,-0.0915,24,0.0283,2.0992,0.3533,2.763,1.644,0,0.0,-0.0094,0.0058,-0.002,-0.0315,1,0.0075,1.4071,0.1203,1.639,1.226,0,0.0,-0.0035,0.0012,-0.0015,-0.0075,0,0.0,1,3,1
43,2.6454,1.3653,6.741,1.249,0,0.0,0.0,-0.0153,0.0195,0.015,-0.1375,10,28,0.036,100,49.7143,4.2587,1.1077,6.741,2.896,3.845,0,0.0,-0.0323,0.0258,0.015,-0.1375,33,0.0342,2.2304,0.3708,2.882,1.702,0,0.0,-0.0099,0.0049,-0.002,-0.0265,2,0.0145,1.4472,0.1294,1.696,1.249,0,0.0,-0.0038,0.0012,-0.0005,-0.007,0,0.0,1,3,1
44,2.7237,1.4096,6.73,1.258,1,6.73,10.0,-0.0113,0.0401,0.3495,-0.197,3,19,0.0857,201,50.6842,4.4,1.109,6.73,2.992,3.738,1,6.73,-0.0194,0.0683,0.3495,-0.197,23,0.0775,2.3052,0.3808,2.98,1.721,0,0.0,-0.0106,0.0044,-0.003,-0.026,3,0.0138,1.4657,0.1352,1.716,1.258,0,0.0,-0.0038,0.0012,-0.0015,-0.007,0,0.0,1,3,1
45,2.6917,1.3685,6.562,1.253,1,6.562,8.0,-0.0077,0.0645,0.7676,-0.2095,2,25,0.0762,154,58.36,4.3208,1.0681,6.562,2.94,3.622,1,6.562,-0.0092,0.1115,0.7676,-0.2095,27,0.0738,2.2945,0.3617,2.924,1.718,0,0.0,-0.0101,0.0045,-0.0025,-0.0245,2,0.013,1.46,0.1342,1.714,1.253,0,0.0,-0.0039,0.0011,-0.001,-0.007,0,0.0,1,3,1
46,2.7041,1.3967,6.665,1.255,0,0.0,0.0,-0.0149,0.02,0.0845,-0.1255,15,17,0.0482,201,66.4118,4.3466,1.1404,6.665,2.958,3.707,0,0.0,-0.0306,0.028,0.0845,-0.1255,15,0.0554,2.3044,0.3631,2.953,1.725,0,0.0,-0.0103,0.0048,-0.0035,-0.0245,7,0.0135,1.4612,0.134,1.72,1.255,0,0.0,-0.0039,0.0012,-0.0015,-0.0075,0,0.0,1,3,1
47,2.6682,1.3445,6.539,1.254,0,0.0,0.0,-0.0146,0.0219,0.0865,-0.1845,7,18,0.0501,91,52.0,4.2591,1.0683,6.539,2.913,3.626,0,0.0,-0.0301,0.0322,0.0865,-0.1845,19,0.0506,2.291,0.3436,2.905,1.708,0,0.0,-0.01,0.0052,-0.001,-0.034,3,0.0202,1.4545,0.1319,1.704,1.254,0,0.0,-0.0038,0.0013,-0.001,-0.0075,0,0.0,1,3,1
48,2.5787,1.2593,6.378,1.237,0,0.0,0.0,-0.0141,0.0213,0.035,-0.2105,4,21,0.0371,205,70.3333,4.0656,0.9997,6.378,2.828,3.55,0,0.0,-0.0291,0.0311,0.035,-0.2105,22,0.04,2.2375,0.3195,2.812,1.676,0,0.0,-0.0096,0.0056,0.0005,-0.037,7,0.0151,1.4332,0.1279,1.671,1.237,0,0.0,-0.0036,0.0016,0.002,-0.007,2,0.004,1,3,1
49,2.5318,1.2115,6.463,1.229,0,0.0,0.0,-0.0147,0.0221,0.004,-0.228,2,22,0.0405,208,60.2273,3.9551,0.97,6.463,2.764,3.699,0,0.0,-0.0312,0.0318,0.004,-0.228,25,0.0393,2.2166,0.3053,2.762,1.663,0,0.0,-0.0092,0.0053,-0.003,-0.038,4,0.0116,1.4235,0.125,1.659,1.229,0,0.0,-0.0036,0.0016,-0.0005,-0.008,0,0.0,1,3,1
50,2.4974,1.1533,5.591,1.229,0,0.0,0.0,-0.0089,0.0466,0.738,-0.0665,0,20,0.0314,230,68.75,3.8807,0.8457,5.591,2.732,2.859,1,5.591,-0.0143,0.08,0.738,-0.0665,21,0.0299,2.2001,0.2799,2.72,1.64,0,0.0,-0.0091,0.0071,0.0015,-0.061,8,0.0145,1.4113,0.1218,1.633,1.229,0,0.0,-0.0034,0.0011,-0.001,-0.007,0,0.0,1,3,1
51,2.5489,1.193,5.87,1.23,0,0.0,0.0,-0.0129,0.013,-0.0005,-0.077,4,26,0.028,246,79.5,3.9707,0.902,5.87,2.78,3.09,0,0.0,-0.0259,0.0146,-0.002,-0.077,22,0.0322,2.2446,0.2704,2.763,1.823,0,0.0,-0.0079,0.0031,-0.001,-0.0185,7,0.0084,1.4312,0.1411,1.819,1.23,0,0.0,-0.0049,0.0052,-0.0005,-0.0435,2,0.0245,1,1,1
52,2.6133,1.2387,5.96,1.249,1,5.96,8.0,-0.0124,0.0165,0.0775,-0.078,17,15,0.0406,264,63.6667,4.0816,0.9656,5.96,2.84,3.12,1,5.96,-0.0239,0.0241,0.0775,-0.078,18,0.0406,2.2823,0.2797,2.826,1.866,0,0.0,-0.0081,0.0029,-0.003,-0.017,3,0.0087,1.4759,0.1823,1.858,1.249,0,0.0,-0.0051,0.0051,-0.001,-0.032,1,0.032,1,1,3
53,2.6245,1.2418,6.107,1.246,0,0.0,0.0,-0.0047,0.0888,1.2245,-0.1075,0,16,0.0426,278,78.8125,4.0939,0.9802,6.107,2.854,3.253,1,6.107,-0.0006,0.1536,1.2245,-0.1075,21,0.0405,2.2835,0.2784,2.843,1.87,0,0.0,-0.0082,0.0031,-0.003,-0.0195,2,0.0082,1.4961,0.1975,1.862,1.246,0,0.0,-0.0052,0.0053,0.001,-0.0365,3,0.023,1,1,3
54,2.6103,1.2474,6.114,1.238,1,6.114,8.0,-0.0126,0.0199,0.0825,-0.13,10,19,0.0482,281,58.2105,4.0803,1.0096,6.114,2.805,3.309,1,6.114,-0.0248,0.0303,0.0825,-0.13,17,0.0507,2.2595,0.2721,2.79,1.851,0,0.0,-0.0079,0.0029,-0.003,-0.0175,1,0.0055,1.4912,0.1967,1.845,1.238,0,0.0,-0.0051,0.0056,-0.001,-0.0435,3,0.0208,1,1,3
55,2.5394,1.1742,5.879,1.233,0,0.0,0.0,-0.0126,0.0167,0.044,-0.107,13,26,0.0308,289,69.5385,3.919,0.9563,5.879,2.711,3.168,0,0.0,-0.0256,0.0232,0.044,-0.107,30,0.0281,2.2132,0.2556,2.697,1.82,0,0.0,-0.0074,0.0026,-0.002,-0.018,0,0.0,1.4861,0.1939,1.814,1.233,0,0.0,-0.0049,0.0061,0.0,-0.0445,4,0.0176,1,1,3
56,2.4952,1.118,5.719,1.221,0,0.0,0.0,-0.0125,0.0145,0.001,-0.095,9,19,0.0278,295,69.0526,3.8168,0.8826,5.719,2.697,3.022,0,0.0,-0.0253,0.0186,-0.0035,-0.095,18,0.0286,2.188,0.2525,2.69,1.806,0,0.0,-0.0074,0.0028,-0.0015,-0.016,4,0.0093,1.4807,0.192,1.798,1.221,0,0.0,-0.0049,0.0054,0.001,-0.037,2,0.0245,1,1,3
