,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,top_labels,mid_labels,bot_labels
0,1.5388,0.1885,1.828,1.163,1,1.628,109.0,-0.0016,0.0051,0.028,-0.023,37,3,0.023,43,60.3333,1.7271,0.0537,1.828,1.626,0.202,8,1.7251,-0.001,0.0076,0.028,-0.023,3,0.023,1.5848,0.0472,1.66,1.475,7,1.609,-0.0013,0.0044,0.01,-0.014,0,0.0,1.3044,0.0945,1.471,1.163,0,0.0,-0.0026,0.0011,-0.0005,-0.007,0,0.0,2,2,1
1,1.5415,0.1953,1.902,1.158,3,1.6957,100.3333,-0.0016,0.0055,0.0195,-0.0245,42,7,0.0151,170,81.1429,1.7402,0.0719,1.902,1.614,0.288,8,1.7476,-0.0011,0.0083,0.0195,-0.0245,6,0.0172,1.5821,0.044,1.656,1.478,8,1.6083,-0.0011,0.0044,0.0135,-0.015,4,0.0089,1.3022,0.0944,1.475,1.158,0,0.0,-0.0027,0.001,-0.0005,-0.0065,0,0.0,2,2,1
2,1.5344,0.1899,1.868,1.164,0,0.0,0.0,-0.0016,0.0053,0.021,-0.0215,41,4,0.0166,79,95.0,1.7242,0.0655,1.868,1.615,0.253,9,1.7229,-0.001,0.0075,0.0165,-0.0215,4,0.0155,1.5787,0.0482,1.66,1.468,6,1.6042,-0.0012,0.005,0.021,-0.0115,1,0.021,1.3002,0.0933,1.465,1.164,0,0.0,-0.0025,0.0009,0.0,-0.0055,0,0.0,2,2,1
3,1.5318,0.1883,1.821,1.152,2,1.746,66.0,-0.0017,0.0052,0.025,-0.023,163,12,0.0113,181,121.5833,1.7187,0.0532,1.821,1.618,0.203,8,1.728,-0.0011,0.0069,0.0215,-0.023,7,0.0116,1.5796,0.0512,1.663,1.463,5,1.6068,-0.0013,0.0057,0.025,-0.0175,6,0.0094,1.2972,0.0927,1.459,1.152,0,0.0,-0.0026,0.0009,-0.0005,-0.006,0,0.0,2,2,1
4,1.5339,0.192,1.831,1.156,1,1.669,96.0,-0.0016,0.0051,0.0215,-0.0215,33,5,0.0144,181,105.2,1.7266,0.0603,1.831,1.612,0.219,6,1.7593,-0.0011,0.0073,0.0215,-0.0215,5,0.0136,1.5795,0.0494,1.659,1.468,5,1.6062,-0.0012,0.0046,0.0175,-0.014,4,0.0111,1.2957,0.0922,1.465,1.156,0,0.0,-0.0026,0.001,0.0,-0.006,0,0.0,2,2,1
5,1.5156,0.1838,1.774,1.143,1,1.614,160.0,-0.0018,0.0046,0.0165,-0.024,34,7,0.0109,168,126.4286,1.6918,0.0463,1.774,1.613,0.161,7,1.7157,-0.0013,0.0058,0.015,-0.024,3,0.0093,1.572,0.0564,1.661,1.444,7,1.6003,-0.0014,0.0053,0.0165,-0.0205,5,0.011,1.2831,0.0879,1.44,1.143,0,0.0,-0.0025,0.0009,-0.0005,-0.0055,0,0.0,2,2,1
6,1.514,0.183,1.767,1.137,2,1.603,131.5,-0.0017,0.0051,0.026,-0.034,34,8,0.0169,175,97.625,1.687,0.0478,1.767,1.609,0.158,8,1.7019,-0.0012,0.007,0.026,-0.034,7,0.0152,1.573,0.057,1.663,1.44,8,1.5971,-0.0015,0.005,0.017,-0.018,2,0.0148,1.2818,0.0872,1.437,1.137,0,0.0,-0.0025,0.0009,-0.0005,-0.0055,0,0.0,2,2,1
7,1.5129,0.1837,1.773,1.136,1,1.544,176.0,-0.0017,0.0046,0.015,-0.0235,33,4,0.0166,175,81.5,1.6883,0.0476,1.773,1.608,0.165,7,1.7034,-0.001,0.006,0.015,-0.0235,4,0.0138,1.5701,0.0573,1.661,1.44,7,1.5896,-0.0015,0.0049,0.0145,-0.0235,3,0.0172,1.2804,0.0873,1.436,1.136,0,0.0,-0.0025,0.0007,-0.0005,-0.0045,0,0.0,2,2,1
8,1.5105,0.1809,1.761,1.135,0,0.0,0.0,-0.0017,0.0051,0.0205,-0.028,169,9,0.0154,169,94.7778,1.6803,0.047,1.761,1.607,0.154,7,1.6889,-0.001,0.0068,0.0145,-0.027,6,0.0147,1.5701,0.0566,1.663,1.442,7,1.5999,-0.0014,0.0054,0.0205,-0.028,3,0.0168,1.281,0.0881,1.439,1.135,0,0.0,-0.0026,0.0007,0.0,-0.006,0,0.0,2,2,1
9,1.51,0.1811,1.762,1.137,1,1.61,162.0,-0.0017,0.0043,0.015,-0.0195,167,6,0.0115,167,147.6667,1.6815,0.0471,1.762,1.598,0.164,8,1.6946,-0.0011,0.005,0.011,-0.018,2,0.011,1.5676,0.0566,1.659,1.442,7,1.6094,-0.0014,0.0053,0.015,-0.0195,4,0.0118,1.2811,0.0886,1.439,1.137,0,0.0,-0.0025,0.0007,-0.0005,-0.0055,0,0.0,2,2,1
10,1.5091,0.1798,1.782,1.143,1,1.649,87.0,-0.0016,0.0048,0.02,-0.0215,33,5,0.0137,169,78.0,1.6788,0.048,1.782,1.587,0.195,9,1.6886,-0.001,0.0068,0.02,-0.0215,4,0.0129,1.567,0.0528,1.655,1.443,5,1.5984,-0.0013,0.0044,0.013,-0.017,1,0.017,1.2816,0.0894,1.44,1.143,0,0.0,-0.0025,0.0009,-0.0005,-0.0055,0,0.0,2,2,1
11,1.5026,0.1768,1.742,1.136,0,0.0,0.0,-0.0016,0.0046,0.0165,-0.0245,100,6,0.013,164,96.1667,1.6677,0.047,1.742,1.58,0.162,8,1.6814,-0.0009,0.0064,0.0165,-0.0245,6,0.012,1.5612,0.0524,1.648,1.44,5,1.5924,-0.0013,0.0045,0.008,-0.018,2,0.0087,1.2789,0.09,1.437,1.136,1,1.36,-0.0025,0.0012,0.001,-0.009,0,0.0,2,2,1
12,1.4793,0.1698,1.727,1.124,2,1.569,162.0,-0.0016,0.0048,0.024,-0.024,29,5,0.017,176,112.2,1.639,0.0445,1.727,1.559,0.168,7,1.65,-0.001,0.0066,0.0165,-0.024,2,0.0125,1.5337,0.0497,1.618,1.417,6,1.553,-0.0013,0.0051,0.024,-0.022,3,0.02,1.2652,0.088,1.415,1.124,0,0.0,-0.0024,0.0009,0.0,-0.0065,0,0.0,2,2,1
13,1.4718,0.1679,1.716,1.125,1,1.694,91.0,-0.0015,0.0048,0.0185,-0.034,92,2,0.0263,92,123.5,1.6286,0.0501,1.716,1.539,0.177,6,1.64,-0.001,0.007,0.0125,-0.034,1,0.034,1.5262,0.0482,1.613,1.413,8,1.5501,-0.0013,0.0044,0.0185,-0.0105,1,0.0185,1.2606,0.0874,1.409,1.125,0,0.0,-0.0023,0.0011,0.004,-0.005,0,0.0,2,2,1
14,1.4586,0.1656,1.77,1.116,0,0.0,0.0,-0.0018,0.005,0.022,-0.0225,25,5,0.0097,95,94.2,1.6102,0.0568,1.77,1.537,0.233,7,1.6224,-0.0018,0.0066,0.022,-0.0225,5,0.011,1.5151,0.0483,1.614,1.401,5,1.5492,-0.0013,0.0054,0.0155,-0.0215,3,0.006,1.2505,0.0853,1.398,1.116,0,0.0,-0.0024,0.0008,-0.001,-0.005,0,0.0,2,2,1
15,1.4557,0.1591,1.688,1.122,1,1.602,174.0,-0.0014,0.0045,0.0225,-0.018,91,6,0.0081,172,133.3333,1.6006,0.0418,1.688,1.527,0.161,5,1.6206,-0.0007,0.0061,0.0225,-0.018,4,0.0109,1.5121,0.0444,1.602,1.41,5,1.5408,-0.001,0.0047,0.018,-0.0145,3,0.0092,1.2544,0.0867,1.407,1.122,0,0.0,-0.0024,0.0007,-0.001,-0.005,0,0.0,2,2,1
16,1.4229,0.1435,1.624,1.108,0,0.0,0.0,-0.0013,0.0045,0.028,-0.0185,175,3,0.0113,183,131.6667,1.5565,0.0374,1.624,1.49,0.134,8,1.5566,-0.0008,0.0052,0.0105,-0.0175,3,0.0098,1.4685,0.034,1.532,1.391,6,1.4925,-0.0008,0.0055,0.028,-0.0185,2,0.0117,1.2436,0.0845,1.388,1.108,0,0.0,-0.0024,0.0007,-0.001,-0.005,0,0.0,2,2,1
17,1.3851,0.1304,1.563,1.08,1,1.485,184.0,-0.0013,0.0037,0.011,-0.0185,101,2,0.0155,185,143.0,1.5002,0.0381,1.563,1.422,0.141,7,1.505,-0.001,0.005,0.0085,-0.0185,1,0.0185,1.4327,0.0286,1.485,1.36,5,1.447,-0.0005,0.0037,0.011,-0.0125,1,0.0125,1.2222,0.0816,1.357,1.08,0,0.0,-0.0023,0.0008,-0.001,-0.005,0,0.0,2,2,1
18,1.3679,0.1288,1.561,1.056,1,1.47,188.0,-0.0013,0.0041,0.017,-0.0185,104,7,0.0096,189,94.2857,1.4817,0.0398,1.561,1.416,0.145,6,1.5005,-0.001,0.0056,0.017,-0.0185,6,0.0094,1.4122,0.0248,1.47,1.354,6,1.4213,-0.0005,0.0037,0.0125,-0.011,3,0.0058,1.2097,0.0875,1.352,1.056,0,0.0,-0.0025,0.0011,-0.0005,-0.0085,0,0.0,2,2,1
19,1.3556,0.1071,1.507,1.111,0,0.0,0.0,-0.0011,0.0036,0.0165,-0.0165,42,2,0.009,42,43.0,1.4576,0.0364,1.507,1.402,0.105,8,1.4739,-0.0002,0.0044,0.0165,-0.0165,2,0.009,1.3783,0.0312,1.475,1.331,6,1.3758,-0.0009,0.0042,0.0135,-0.014,0,0.0,1.231,0.0753,1.367,1.111,1,1.367,-0.0021,0.001,0.002,-0.005,0,0.0,2,2,1
20,1.3439,0.0992,1.5,1.121,0,0.0,0.0,-0.0008,0.0041,0.021,-0.0175,215,4,0.0124,50,68.5,1.4403,0.0396,1.5,1.376,0.124,6,1.4647,-0.0003,0.0046,0.0125,-0.0175,3,0.0103,1.3576,0.0377,1.444,1.296,6,1.3655,-0.0005,0.0052,0.021,-0.0125,2,0.01,1.2338,0.0703,1.342,1.121,1,1.342,-0.0017,0.0014,0.0035,-0.005,0,0.0,2,2,1
21,1.3317,0.0924,1.489,1.117,0,0.0,0.0,-0.0009,0.0041,0.0195,-0.028,56,3,0.0157,141,167.3333,1.4253,0.0418,1.489,1.362,0.127,6,1.444,-0.0006,0.0049,0.008,-0.028,0,0.0,1.338,0.0341,1.428,1.282,8,1.3429,-0.0006,0.0047,0.0195,-0.0175,3,0.0157,1.2317,0.0622,1.315,1.117,1,1.315,-0.0015,0.0016,0.0035,-0.004,0,0.0,2,2,1
22,1.3083,0.0751,1.447,1.135,0,0.0,0.0,-0.0006,0.0041,0.022,-0.0185,152,2,0.0192,71,111.5,1.3813,0.0375,1.447,1.313,0.134,4,1.3942,0.0005,0.0048,0.0105,-0.0185,2,0.0148,1.3189,0.0382,1.402,1.244,4,1.336,-0.0013,0.0043,0.022,-0.011,1,0.022,1.2247,0.04,1.275,1.135,3,1.2567,-0.0009,0.0028,0.0105,-0.0105,2,0.0105,2,2,1
23,1.2833,0.0686,1.417,1.146,0,0.0,0.0,-0.0006,0.005,0.023,-0.044,82,4,0.025,270,171.25,1.3494,0.0349,1.417,1.292,0.125,5,1.358,-0.0002,0.0067,0.0165,-0.044,1,0.044,1.2982,0.0332,1.365,1.234,5,1.3164,-0.001,0.0045,0.023,-0.016,2,0.0195,1.2024,0.0262,1.241,1.146,7,1.2157,-0.0007,0.0032,0.0135,-0.017,1,0.017,2,2,2
24,1.2725,0.069,1.405,1.136,0,0.0,0.0,-0.0005,0.004,0.016,-0.021,91,7,0.0119,275,141.5714,1.3404,0.0332,1.405,1.287,0.118,6,1.3468,-0.0001,0.0054,0.016,-0.021,4,0.014,1.2868,0.0318,1.357,1.233,5,1.2984,-0.0007,0.0035,0.01,-0.0095,1,0.0095,1.1903,0.0247,1.231,1.136,4,1.1962,-0.0008,0.0025,0.0055,-0.0135,3,0.007,2,2,2
25,1.2541,0.0664,1.369,1.129,1,1.307,89.0,-0.0006,0.0045,0.0285,-0.03,95,3,0.0165,288,157.0,1.3186,0.0339,1.369,1.251,0.118,6,1.3207,-0.0006,0.006,0.0285,-0.03,2,0.0175,1.2687,0.032,1.338,1.218,5,1.2742,-0.0003,0.0041,0.0125,-0.012,0,0.0,1.1752,0.0214,1.228,1.129,4,1.1703,-0.0008,0.0027,0.008,-0.0145,1,0.0145,2,2,2
26,1.237,0.0589,1.348,1.121,3,1.2423,164.6667,-0.0004,0.0039,0.0195,-0.024,194,4,0.0165,194,142.5,1.2879,0.0355,1.348,1.21,0.138,4,1.2765,-0.0002,0.0037,0.008,-0.0145,3,0.01,1.2544,0.0319,1.321,1.204,5,1.2632,-0.0002,0.0049,0.0195,-0.024,3,0.0182,1.1686,0.024,1.232,1.121,5,1.1628,-0.0009,0.0028,0.007,-0.0105,0,0.0,2,2,2
27,1.2208,0.0559,1.333,1.112,1,1.223,15.0,-0.0004,0.0045,0.0205,-0.031,194,2,0.01,186,187.0,1.264,0.0441,1.333,1.186,0.147,3,1.2473,-0.0003,0.0039,0.011,-0.013,0,0.0,1.2375,0.0329,1.305,1.191,6,1.2425,-0.0001,0.006,0.0205,-0.031,4,0.0179,1.161,0.025,1.224,1.112,6,1.1467,-0.0008,0.0031,0.009,-0.0165,0,0.0,2,2,2
28,1.2095,0.0545,1.334,1.094,1,1.158,294.0,-0.0004,0.0053,0.028,-0.032,193,7,0.0132,295,177.1429,1.2494,0.041,1.32,1.173,0.147,3,1.2357,-0.0002,0.0034,0.0065,-0.0105,3,0.0042,1.227,0.0374,1.334,1.177,5,1.2418,-0.0001,0.0076,0.028,-0.032,3,0.0268,1.152,0.0254,1.213,1.094,5,1.1396,-0.0008,0.0038,0.008,-0.0265,3,0.0132,2,2,2
29,1.1375,0.1034,1.296,0.922,2,1.051,155.5,-0.0007,0.0058,0.0365,-0.045,186,4,0.0253,295,269.75,1.2177,0.0455,1.296,1.139,0.157,3,1.205,-0.0,0.0033,0.0065,-0.0075,0,0.0,1.1588,0.072,1.249,0.999,3,1.1453,-0.0003,0.0068,0.011,-0.045,1,0.045,1.036,0.0872,1.169,0.922,3,1.0367,-0.002,0.0064,0.0365,-0.0205,6,0.0148,2,2,2
30,1.1079,0.1189,1.273,0.843,1,0.843,198.0,-0.0009,0.008,0.0475,-0.0865,192,3,0.0498,192,250.3333,1.2086,0.0452,1.273,1.122,0.151,5,1.2142,-0.0006,0.0031,0.006,-0.0065,0,0.0,1.1138,0.101,1.223,0.843,3,1.0657,-0.0005,0.0127,0.0475,-0.0865,2,0.067,1.0013,0.0927,1.14,0.862,3,1.0247,-0.0017,0.0044,0.0155,-0.0145,2,0.012,2,2,2
31,1.1041,0.1103,1.243,0.844,1,1.099,220.0,-0.0009,0.0048,0.0225,-0.032,261,5,0.0195,261,250.8,1.1912,0.0342,1.243,1.114,0.129,5,1.2034,-0.0007,0.003,0.0035,-0.011,1,0.0025,1.1488,0.032,1.217,1.099,4,1.162,-0.0001,0.0057,0.0225,-0.024,4,0.0181,0.9724,0.0857,1.132,0.844,5,0.9692,-0.0018,0.0051,0.0105,-0.032,4,0.014,2,2,2
32,1.0996,0.09,1.241,0.888,1,0.932,339.0,-0.0009,0.0037,0.0175,-0.0175,225,6,0.0091,315,306.1667,1.1805,0.0351,1.241,1.114,0.127,3,1.197,-0.0011,0.0028,0.0035,-0.0095,0,0.0,1.1232,0.0316,1.179,1.058,5,1.116,-0.0004,0.0039,0.0115,-0.0175,1,0.0175,0.9951,0.0637,1.097,0.888,6,0.9618,-0.0012,0.0042,0.0175,-0.014,6,0.0071,2,2,2
33,1.1043,0.0742,1.275,0.945,0,0.0,0.0,-0.0009,0.0034,0.0095,-0.0255,249,0,0.0,0,0.0,1.1848,0.0444,1.275,1.113,0.162,4,1.216,-0.0011,0.0031,0.004,-0.0095,0,0.0,1.0994,0.0264,1.147,1.061,5,1.1002,-0.0004,0.0032,0.0095,-0.013,0,0.0,1.0287,0.0402,1.097,0.945,3,1.0647,-0.0011,0.0038,0.0085,-0.0255,0,0.0,2,2,2
34,1.0887,0.0664,1.239,0.96,0,0.0,0.0,-0.0008,0.003,0.0115,-0.0185,258,0,0.0,0,0.0,1.1618,0.0425,1.239,1.096,0.143,4,1.1858,-0.0009,0.0026,0.0035,-0.007,0,0.0,1.0802,0.0294,1.133,1.031,4,1.0845,-0.0008,0.0026,0.004,-0.006,0,0.0,1.0241,0.0309,1.074,0.96,4,1.0418,-0.0006,0.0037,0.0115,-0.0185,1,0.0185,2,2,2
35,1.0599,0.0623,1.195,0.956,0,0.0,0.0,-0.0006,0.0025,0.007,-0.006,306,0,0.0,0,0.0,1.129,0.0397,1.195,1.06,0.135,3,1.1313,-0.0005,0.0026,0.007,-0.006,0,0.0,1.0531,0.0282,1.112,1.002,3,1.0473,-0.0008,0.0024,0.005,-0.006,0,0.0,0.9976,0.0237,1.046,0.956,4,0.991,-0.0004,0.0024,0.007,-0.005,0,0.0,2,2,2
36,1.0412,0.0647,1.176,0.917,0,0.0,0.0,-0.0006,0.003,0.008,-0.018,55,1,0.018,55,55.0,1.1109,0.0404,1.176,1.04,0.136,7,1.1253,-0.0007,0.0036,0.008,-0.018,1,0.018,1.0345,0.0311,1.099,0.975,3,1.0223,-0.0007,0.0024,0.005,-0.006,0,0.0,0.9782,0.033,1.037,0.917,2,0.977,-0.0004,0.0027,0.006,-0.006,0,0.0,2,2,2
37,1.0141,0.057,1.131,0.895,0,0.0,0.0,-0.0003,0.0027,0.0075,-0.01,62,0,0.0,0,0.0,1.065,0.0441,1.131,0.989,0.142,2,1.06,-0.0002,0.0027,0.0045,-0.01,0,0.0,1.0134,0.0355,1.076,0.944,2,0.996,-0.0005,0.0026,0.005,-0.007,0,0.0,0.964,0.0382,1.015,0.895,4,0.983,-0.0002,0.0028,0.0075,-0.0055,0,0.0,2,2,2
38,1.0059,0.0533,1.11,0.889,0,0.0,0.0,-0.0002,0.0028,0.0075,-0.015,70,1,0.015,70,70.0,1.0512,0.0377,1.11,0.982,0.128,4,1.042,-0.0002,0.003,0.006,-0.015,1,0.015,1.0034,0.0382,1.063,0.932,2,0.987,-0.0003,0.0025,0.005,-0.0055,0,0.0,0.963,0.0418,1.024,0.889,2,0.955,-0.0002,0.0029,0.0075,-0.005,0,0.0,2,2,2
39,1.0003,0.0497,1.086,0.893,0,0.0,0.0,-0.0001,0.0036,0.017,-0.0245,87,0,0.0,0,0.0,1.0389,0.0326,1.086,0.974,0.112,4,1.0387,-0.0002,0.0046,0.0135,-0.0245,0,0.0,0.9966,0.0388,1.05,0.926,2,0.988,0.0001,0.0025,0.006,-0.0045,0,0.0,0.9654,0.046,1.039,0.893,2,0.966,-0.0001,0.0035,0.017,-0.0045,0,0.0,2,2,2
40,1.0113,0.0451,1.095,0.906,0,0.0,0.0,-0.0002,0.003,0.0115,-0.0165,114,0,0.0,0,0.0,1.044,0.0332,1.095,0.977,0.118,4,1.0465,-0.0001,0.0042,0.0115,-0.0165,0,0.0,1.0061,0.0369,1.06,0.937,2,0.9985,-0.0003,0.0021,0.005,-0.0065,0,0.0,0.9837,0.0423,1.049,0.906,1,1.049,-0.0003,0.0024,0.006,-0.005,0,0.0,2,2,2
41,1.017,0.0439,1.102,0.896,0,0.0,0.0,-0.0004,0.0027,0.0065,-0.0115,114,0,0.0,0,0.0,1.0525,0.0252,1.102,1.012,0.09,4,1.0525,-0.0001,0.0031,0.0065,-0.0115,0,0.0,1.0131,0.0331,1.065,0.944,2,1.0235,-0.0007,0.0024,0.0035,-0.0085,0,0.0,0.9854,0.042,1.052,0.896,2,0.9965,-0.0004,0.0027,0.006,-0.008,0,0.0,2,2,2
42,1.0274,0.0485,1.135,0.936,0,0.0,0.0,-0.0004,0.0029,0.0065,-0.016,28,0,0.0,0,0.0,1.0768,0.0289,1.135,1.028,0.107,3,1.0917,-0.0005,0.0036,0.0065,-0.016,0,0.0,1.0218,0.0274,1.065,0.972,3,1.0317,-0.0005,0.0025,0.0035,-0.009,0,0.0,0.9838,0.0331,1.043,0.936,2,0.9895,-0.0002,0.0023,0.005,-0.005,0,0.0,2,2,2
43,1.0284,0.0517,1.146,0.927,0,0.0,0.0,-0.0004,0.0033,0.0075,-0.0295,37,2,0.0215,37,35.5,1.0832,0.0288,1.146,1.032,0.114,5,1.0832,-0.0005,0.0046,0.0075,-0.0295,2,0.0215,1.0224,0.0262,1.064,0.98,3,1.0233,-0.0005,0.0021,0.0035,-0.005,0,0.0,0.9796,0.0331,1.031,0.927,2,0.979,-0.0003,0.0026,0.006,-0.0067,0,0.0,2,2,2
44,1.0099,0.0793,1.146,0.893,0,0.0,0.0,-0.0007,0.0032,0.008,-0.0225,47,2,0.0217,151,99.0,1.0905,0.0343,1.146,1.025,0.121,4,1.0928,-0.0007,0.0039,0.0045,-0.0225,2,0.0115,1.0254,0.0273,1.064,0.962,6,1.0332,-0.0006,0.0036,0.008,-0.021,2,0.0147,0.9138,0.0313,0.995,0.893,0,0.0,-0.0008,0.0014,0.0005,-0.006,0,0.0,2,2,2
45,1.0081,0.0665,1.135,0.922,0,0.0,0.0,-0.0006,0.0032,0.006,-0.022,48,0,0.0,0,0.0,1.0777,0.0357,1.135,1.012,0.123,5,1.0686,-0.0006,0.0044,0.006,-0.022,0,0.0,1.0156,0.0281,1.053,0.952,5,1.0188,-0.0005,0.003,0.005,-0.012,0,0.0,0.931,0.0188,0.99,0.922,0,0.0,-0.0006,0.0017,0.0,-0.012,0,0.0,2,2,2
46,1.0066,0.0405,1.13,0.913,1,0.913,265.0,-0.0005,0.0031,0.0259,-0.013,266,2,0.0169,264,265.0,1.0492,0.0319,1.13,0.989,0.141,4,1.0485,-0.0009,0.0034,0.005,-0.013,0,0.0,0.9984,0.0244,1.036,0.945,4,0.996,-0.0004,0.0028,0.01,-0.01,0,0.0,0.9723,0.0156,0.983,0.913,2,0.948,-0.0001,0.0032,0.0259,-0.008,2,0.0169,2,2,2
47,0.9756,0.0562,1.092,0.821,1,0.821,278.0,-0.0006,0.0048,0.0315,-0.025,322,10,0.0161,324,290.4,1.03,0.0286,1.092,0.971,0.121,4,1.0288,-0.0007,0.0031,0.0045,-0.0125,0,0.0,0.9815,0.0248,1.018,0.93,4,0.9768,-0.0004,0.0031,0.0115,-0.015,1,0.015,0.9154,0.0379,0.987,0.821,6,0.9093,-0.0008,0.0069,0.0315,-0.025,10,0.0156,2,2,2
48,0.9469,0.052,1.055,0.825,3,0.8617,256.3333,-0.0004,0.0038,0.0353,-0.017,322,4,0.0172,320,210.75,0.9946,0.0281,1.055,0.938,0.117,4,0.9952,-0.0005,0.0036,0.0095,-0.017,1,0.017,0.9482,0.0281,0.992,0.892,4,0.9402,-0.0003,0.0025,0.006,-0.0065,1,0.006,0.8981,0.0435,0.951,0.825,6,0.8533,-0.0002,0.0049,0.0353,-0.011,3,0.0163,2,2,2
49,0.9458,0.0479,1.02,0.829,0,0.0,0.0,-0.0002,0.0044,0.0356,-0.023,327,3,0.0169,308,313.6667,0.9849,0.0249,1.02,0.938,0.082,5,0.9918,-0.0001,0.0029,0.0045,-0.014,0,0.0,0.9507,0.0309,1.011,0.884,4,0.9495,-0.0003,0.0051,0.018,-0.023,0,0.0,0.9017,0.0426,0.959,0.829,6,0.8888,-0.0002,0.005,0.0356,-0.0065,3,0.0169,2,2,2
50,0.9419,0.044,1.021,0.83,0,0.0,0.0,-0.0001,0.0047,0.0457,-0.0255,346,4,0.0227,325,300.75,0.9722,0.0285,1.021,0.914,0.107,6,0.974,-0.0002,0.0023,0.003,-0.008,1,0.008,0.9461,0.0314,0.993,0.879,4,0.945,-0.0001,0.0046,0.011,-0.0255,2,0.014,0.9076,0.0435,0.97,0.83,4,0.8602,0.0001,0.0062,0.0457,-0.014,3,0.0217,2,2,2
51,0.9451,0.0401,1.007,0.843,0,0.0,0.0,-0.0003,0.003,0.02,-0.014,195,1,0.02,195,195.0,0.9689,0.0254,1.007,0.911,0.096,6,0.9772,-0.0,0.0024,0.005,-0.007,0,0.0,0.9505,0.0308,0.994,0.898,4,0.95,-0.0002,0.0041,0.02,-0.014,1,0.02,0.916,0.0424,0.982,0.843,4,0.902,-0.0008,0.0017,0.004,-0.0065,0,0.0,2,2,2
52,0.9703,0.0309,1.033,0.905,0,0.0,0.0,0.0,0.0035,0.0135,-0.0245,103,3,0.0163,103,224.3333,0.9876,0.0278,1.033,0.932,0.101,5,0.9976,0.0001,0.0041,0.0095,-0.0245,1,0.0245,0.9722,0.0257,1.011,0.907,3,0.979,-0.0003,0.0037,0.0135,-0.0155,1,0.0135,0.951,0.0275,1.003,0.905,2,0.9575,0.0004,0.0025,0.011,-0.0035,1,0.011,2,2,2
53,0.9834,0.0319,1.036,0.913,0,0.0,0.0,0.0,0.0031,0.019,-0.015,228,1,0.019,228,228.0,1.0029,0.0268,1.036,0.936,0.1,5,1.028,0.0003,0.0028,0.006,-0.015,0,0.0,0.9862,0.0236,1.026,0.948,3,0.9743,0.0002,0.003,0.019,-0.0065,1,0.019,0.9611,0.0299,1.014,0.913,3,0.9493,-0.0004,0.0034,0.006,-0.013,0,0.0,2,2,2
54,1.0014,0.031,1.058,0.927,1,1.0,10.0,-0.0002,0.0033,0.0105,-0.017,137,2,0.0138,137,74.0,1.0196,0.0238,1.054,0.966,0.088,5,1.0146,-0.0,0.0033,0.0105,-0.014,1,0.0105,1.007,0.0259,1.058,0.963,3,1.0207,-0.0005,0.0031,0.0075,-0.017,1,0.017,0.9777,0.0269,1.023,0.927,3,0.9853,-0.0002,0.0033,0.01,-0.0115,0,0.0,2,2,2
55,1.0117,0.0319,1.065,0.933,0,0.0,0.0,-0.0003,0.0032,0.0125,-0.016,33,2,0.0142,33,86.0,1.036,0.0226,1.065,0.985,0.08,4,1.0328,-0.0002,0.0034,0.011,-0.016,1,0.016,1.017,0.0223,1.063,0.976,4,1.0272,-0.0004,0.0031,0.0125,-0.011,1,0.0125,0.9822,0.0237,1.025,0.933,4,0.9808,-0.0002,0.0031,0.0095,-0.0085,0,0.0,2,2,2
56,1.0103,0.0367,1.083,0.913,2,0.941,228.0,-0.0003,0.0033,0.0215,-0.014,36,6,0.0093,270,156.5,1.0418,0.0235,1.083,0.993,0.09,4,1.04,-0.0004,0.0038,0.0215,-0.014,2,0.0137,1.0156,0.0202,1.046,0.969,4,1.0162,-0.0004,0.0028,0.01,-0.011,2,0.006,0.9737,0.027,1.024,0.913,5,0.9734,-0.0003,0.0032,0.007,-0.0105,2,0.0082,2,2,2
57,1.0043,0.0389,1.082,0.912,1,0.963,169.0,-0.0003,0.003,0.0095,-0.015,47,2,0.006,168,163.0,1.0369,0.0259,1.082,0.983,0.099,5,1.0398,-0.0003,0.0033,0.0085,-0.015,0,0.0,1.01,0.0205,1.042,0.963,7,1.0066,-0.0004,0.0028,0.0055,-0.012,2,0.006,0.9658,0.0295,1.022,0.912,3,0.9497,-0.0003,0.003,0.0095,-0.0055,0,0.0,2,2,2
58,0.9856,0.0389,1.07,0.901,1,0.931,171.0,-0.0004,0.0035,0.013,-0.0205,50,1,0.017,168,168.0,1.0193,0.0265,1.07,0.967,0.103,5,1.0252,-0.0003,0.0044,0.013,-0.0205,2,0.0065,0.989,0.0228,1.022,0.931,4,0.984,-0.0003,0.0031,0.006,-0.017,1,0.017,0.9485,0.0281,1.002,0.901,5,0.9338,-0.0004,0.003,0.0095,-0.0065,0,0.0,2,2,2
