,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,labels
149,1.977,0.4161,2.581,1.268,0,0.0,0.0,-0.0027,0.0056,0.0335,-0.0205,70,7,0.0066,185,134.4286,2.3436,0.0989,2.555,2.227,0.328,8,2.3173,0.0027,0.0052,0.0335,-0.0075,3,0.0133,2.1258,0.2666,2.581,1.717,0,0.0,-0.007,0.0042,0.009,-0.0205,6,0.0077,1.4618,0.1296,1.709,1.268,0,0.0,-0.0037,0.0012,-0.0015,-0.0075,0,0.0,1
150,1.9455,0.4106,2.547,1.251,2,2.2965,24.0,-0.0016,0.0136,0.1038,-0.0755,7,17,0.0188,126,68.7647,2.3116,0.1236,2.513,1.844,0.669,6,2.2818,0.0057,0.0212,0.1038,-0.0755,14,0.0257,2.0836,0.2598,2.547,1.685,1,2.547,-0.007,0.004,0.0105,-0.0155,7,0.0056,1.4414,0.1257,1.677,1.251,0,0.0,-0.0036,0.0013,-0.0005,-0.007,1,0.0015,1
151,1.9218,0.3976,2.525,1.247,2,2.159,14.0,-0.0022,0.0083,0.0435,-0.053,10,19,0.0144,140,64.1053,2.2831,0.0999,2.515,2.064,0.451,7,2.2013,0.0039,0.0114,0.0435,-0.053,15,0.015,2.0501,0.2504,2.525,1.666,0,0.0,-0.0071,0.0033,0.005,-0.019,6,0.0108,1.4321,0.1219,1.663,1.247,0,0.0,-0.0035,0.0017,0.0015,-0.0075,1,0.0015,1
152,1.873,0.3743,2.437,1.231,0,0.0,0.0,-0.0021,0.0055,0.0145,-0.02,26,2,0.0102,142,100.0,2.1993,0.1213,2.428,2.007,0.421,6,2.1162,0.0036,0.0051,0.0145,-0.02,4,0.0089,2.006,0.2371,2.437,1.646,0,0.0,-0.0066,0.003,0.0045,-0.0155,3,0.008,1.4137,0.1198,1.641,1.231,0,0.0,-0.0034,0.0013,0.0005,-0.007,0,0.0,1
153,1.8386,0.3468,2.389,1.231,2,2.201,94.0,-0.0018,0.0063,0.0275,-0.028,63,14,0.0117,167,105.5,2.098,0.1464,2.356,1.857,0.499,5,2.0684,0.0041,0.0068,0.0275,-0.028,6,0.0158,2.0022,0.2281,2.389,1.655,1,2.389,-0.0059,0.0041,0.007,-0.0205,10,0.0085,1.4157,0.1204,1.647,1.231,0,0.0,-0.0035,0.0013,-0.0005,-0.0085,0,0.0,1
154,1.8419,0.3316,2.361,1.241,2,1.9665,53.0,-0.0019,0.0062,0.0325,-0.019,7,9,0.0126,135,81.8889,2.0663,0.1094,2.265,1.935,0.33,9,2.0056,0.0027,0.0074,0.0325,-0.019,9,0.0128,2.0294,0.2182,2.361,1.665,1,2.361,-0.0051,0.0049,0.0085,-0.014,4,0.0051,1.43,0.1232,1.66,1.241,0,0.0,-0.0034,0.0014,0.005,-0.0065,0,0.0,1
155,1.8334,0.3194,2.33,1.241,3,1.9793,58.3333,-0.0019,0.0057,0.023,-0.016,82,8,0.0074,78,62.25,2.0267,0.1065,2.229,1.896,0.333,9,1.9973,0.0026,0.0065,0.023,-0.016,9,0.0087,2.0364,0.2081,2.33,1.683,1,2.33,-0.0046,0.0048,0.008,-0.0115,2,0.0045,1.4371,0.1257,1.679,1.241,0,0.0,-0.0037,0.0013,0.001,-0.007,0,0.0,1
156,1.8086,0.2981,2.3,1.242,2,1.7795,18.0,-0.0015,0.0058,0.02,-0.0175,14,8,0.0124,194,76.0,1.9413,0.1255,2.171,1.755,0.416,6,1.8898,0.0032,0.006,0.02,-0.017,7,0.0132,2.0356,0.1889,2.3,1.705,1,2.3,-0.0039,0.0054,0.01,-0.0175,2,0.012,1.4489,0.1291,1.702,1.242,0,0.0,-0.0039,0.0013,-0.0015,-0.0085,0,0.0,1
157,1.7956,0.2833,2.234,1.249,2,1.871,56.5,-0.0015,0.0056,0.0195,-0.0215,28,8,0.0101,77,72.25,1.9218,0.1025,2.122,1.801,0.321,6,1.8735,0.0027,0.0063,0.0195,-0.0215,8,0.0104,2.0154,0.1719,2.234,1.699,1,2.234,-0.0035,0.0051,0.0075,-0.0155,2,0.009,1.4497,0.13,1.697,1.249,0,0.0,-0.0038,0.0013,0.002,-0.007,1,0.0,1
158,1.7997,0.2834,2.254,1.252,3,1.957,38.3333,-0.0015,0.0085,0.0545,-0.029,8,13,0.0127,181,79.2308,1.9284,0.0924,2.107,1.775,0.332,9,1.9076,0.0026,0.0126,0.0545,-0.029,10,0.0184,2.019,0.1715,2.254,1.709,1,2.254,-0.0033,0.0056,0.0115,-0.017,6,0.008,1.4518,0.1313,1.705,1.252,0,0.0,-0.0038,0.0014,0.0005,-0.007,0,0.0,1
159,1.7678,0.2678,2.192,1.244,1,1.852,87.0,-0.0013,0.01,0.0565,-0.0665,21,10,0.0221,184,44.1,1.8762,0.0934,2.068,1.693,0.375,7,1.8699,0.0031,0.0156,0.0565,-0.0665,9,0.0231,1.9857,0.1567,2.192,1.688,1,2.192,-0.0032,0.0048,0.008,-0.013,2,0.013,1.4415,0.1273,1.682,1.244,0,0.0,-0.0037,0.0016,0.0015,-0.008,0,0.0,1
160,1.7558,0.2648,2.164,1.236,3,1.831,46.0,-0.0011,0.0109,0.126,-0.032,3,19,0.0207,264,92.1579,1.8639,0.0886,2.055,1.621,0.434,4,1.842,0.0036,0.0172,0.126,-0.032,13,0.0273,1.9712,0.1555,2.164,1.667,1,2.164,-0.0032,0.005,0.009,-0.018,11,0.0078,1.4323,0.1249,1.667,1.236,0,0.0,-0.0036,0.0019,0.003,-0.011,2,0.007,1
